	of
awareness	of
awareness	system
awareness	they
awareness	tool
awash	in
away	arnold
away	from
away	it
away	microsoft
away	perez
away	says
away	to
away	twice
awhile	ultimately
awkward	problem
axis	in
b	a
b	an
b	clinical
b	cockpit
b	issues
b	it
b	j
b	johnson
b	m
b	police
b	policing
b	professional
b	sherman
b	similarly
b	testing
b	who
babson	college
babson	s
baby	booms
back	a
back	as
back	beach
back	home
back	hours
back	in
back	on
back	progress
back	santa
back	to
back	where
back	with
backed	by
backed	mayoral
backed	the
backer	of
backfired	sherman
background	material
background	of
background	they
backgrounds	of
backhand	people
backing	further
backpacks	aren
bad	guys
bad	has
bad	personal
bad	predictions
bad	this
bad	to
badly	backfired
badly	in
baker	and
baker	in
baker	twld
baker	who
balance	its
baldwin	an
baldwin	the
ballistic	evidence
ballistics	identification
ballot	measure
balls	percent
baltimore	and
baltimore	are
baltimore	area
baltimore	detective
baltimore	is
baltimore	study
baltimore	turned
baltimore	what
banal	the
banality	the
bangladesh	compete
bank	howarth
bankruptcy	lecture
banton	michael
banton	s
bar	and
barak	ariel
bare	minimum
barnes	and
barnes	e
barnes	who
barney	and
barriers	bad
barriers	have
bars	or
bars	pred
bars	that
bars	there
bart	pd
bartusch	cultural
bartusch	legal
bartusch	what
base	for
base	policy
base	their
base	there
baseball	election
baseball	fans
baseball	lewis
baseball	managers
baseball	players
baseball	scouts
baseball	statistician
baseball	teams
based	analysis
based	approach
based	changes
based	college
based	company
based	crime
based	decision
based	education
based	fellowship
based	gps
based	in
based	management
based	medicine
based	off
based	on
based	only
based	police
based	policies
based	policing
based	practice
based	practices
based	prediction
based	professionalism
based	sentencing
based	software
based	solvability
based	standards
based	strategy
based	targeting
based	testing
based	the
based	tracking
based	way
basic	academic
basic	books
basic	data
basic	police
basic	research
basic	statistical
basic	ways
basically	hunters
basically	ineffective
basing	decisions
basis	about
basis	and
basis	for
basis	of
basis	unless
basis	until
basis	with
basketball	player
basketball	ring
bass	sherman
bastion	this
batteries	came
battering	social
baxter	at
baxter	santa
bay	area
bayesian	analysis
be	a
be	able
be	about
be	accomplished
be	achieved
be	addressed
be	adjusted
be	adjusting
be	allocated
be	allowed
be	among
be	and
be	applied
be	as
be	asked
be	atoms
be	attributable
be	available
be	aware
be	back
be	based
be	best
be	called
be	careful
be	certain
be	challenging
be	cited
be	collected
be	committed
be	committing
be	compared
be	computed
be	conducted
be	confirmed
be	considered
be	consistently
be	construed
be	convicted
be	cost
be	created
be	crippled
be	dark
be	days
be	dealt
be	designated
be	different
be	difficult
be	dispatched
be	distinguished
be	done
be	downloaded
be	easier
be	easily
be	effective
be	enhanced
be	enough
be	equally
be	even
be	examined
be	far
be	fed
be	filed
be	for
be	forecasted
be	found
be	further
be	generated
be	given
be	good
be	great
be	greatly
be	handled
be	happy
be	held
be	helpful
be	highly
be	hijacked
be	historical
be	identified
be	imposed
be	impossible
be	in
be	included
be	interviewed
be	issued
be	just
be	justified
be	kept
be	key
be	known
be	learned
be	legal
be	less
be	located
be	locating
be	looking
be	made
be	major
be	manipulated
be	mapped
be	matched
be	met
be	months
be	more
be	most
be	much
be	my
be	needed
be	no
be	numerous
be	of
be	offenders
be	on
be	one
be	online
be	only
be	out
be	outweighed
be	part
be	partnered
be	patrolled
be	pinned
be	placed
be	predicted
be	proactively
be	processed
be	pushed
be	qualified
be	quite
be	raised
be	ranked
be	reached
be	reactive
be	reconfigured
be	recorded
be	recruiting
be	reduced
be	refreshed
be	related
be	relatively
be	released
be	reliable
be	reliably
be	replaced
be	required
be	retrieved
be	reviewed
be	rugby
be	said
be	seen
be	selected
be	sending
be	smarter
be	so
be	solved
be	spent
be	spread
be	stalled
be	strong
be	subjected
be	substantial
be	taken
be	tapped
be	targeted
be	taught
be	temporary
be	tested
be	that
be	the
be	to
be	told
be	totally
be	tracked
be	transferred
be	tweaked
be	used
be	useful
be	using
be	very
be	wasted
be	weighed
be	what
be	widely
be	widespread
be	will
be	worse
be	worth
be	x
be	years
be	younger
beach	and
beach	street
beach	town
bear	witness
bears	on
beat	and
beat	cop
beat	cops
beat	la
beat	officers
beat	with
beaten	statistical
beats	and
beats	because
beats	larger
beats	or
beats	rather
beats	that
beats	to
beauty	is
became	a
became	chief
became	far
became	safe
became	the
became	widely
because	a
because	alhambra
because	beat
because	crime
because	designating
because	eyewitnesses
because	he
because	humans
because	incidents
because	individuals
because	it
because	many
because	of
because	people
because	police
because	predictive
because	she
because	stockton
because	the
because	there
because	these
because	they
beck	also
beck	blamed
beck	has
beck	however
beck	is
beck	said
beck	vowed
become	a
become	clear
become	clustered
become	familiar
become	far
become	highly
become	increasingly
become	involved
become	known
become	linked
become	more
become	much
become	popular
become	respected
become	the
become	to
become	uncooperative
becomes	a
becomes	an
becomes	apparent
becomes	essential
becoming	board
becoming	part
bedevil	other
beef	up
beefs	between
been	a
been	able
been	accomplished
been	administering
been	adopted
been	answered
been	any
been	around
been	associated
been	at
been	based
been	before
been	blighted
been	brought
been	building
been	cognizant
been	committed
been	completed
been	conducted
been	delivered
been	described
been	doing
been	done
been	dropping
been	dubbed
been	educated
been	employing
been	extensively
been	falsified
been	far
been	finished
been	following
been	for
been	fortunate
been	found
been	fully
been	happening
been	here
been	higher
been	highly
been	identical
been	identified
been	in
been	incorporated
been	increased
been	increasingly
been	independently
been	less
been	little
been	made
been	more
been	moving
been	my
been	no
been	observed
been	our
been	paid
been	perfect
been	periods
been	piloting
been	practicing
been	prevented
been	published
been	reducing
been	released
been	scrubbed
been	seen
been	so
been	solved
been	stopped
been	stronger
been	successful
been	taken
been	teaching
been	tested
been	testing
been	that
been	the
been	three
been	trained
been	used
been	using
been	visited
been	with
been	working
beer	for
bees	predictive
before	a
before	after
before	all
before	analysis
before	big
before	each
before	even
before	going
before	he
before	headlines
before	it
before	new
before	of
before	opening
before	or
before	our
before	overall
before	police
before	since
before	starting
before	statistics
before	that
before	the
before	there
before	they
before	were
before	willis
began	as
began	doing
began	in
began	investigating
began	policing
began	seriously
began	the
began	to
began	using
began	with
begin	applying
begin	to
begin	working
beginning	big
beginnings	of
begins	at
begins	in
begins	with
begun	selling
begun	to
behavior	by
behavior	cambridge
behavior	has
behavior	the
behavior	these
behavior	to
behavior	uc
behaviors	and
behaviors	solve
behaviour	analysis
behaviour	are
behaviour	data
behaviour	drug
behaviour	or
behaviour	rather
behind	all
behind	and
behind	bars
behind	by
behind	due
behind	five
behind	my
behind	people
behind	pred
behind	say
behind	the
behind	things
beholders	tankebe
being	a
being	arrested
being	at
being	collected
being	comfortable
being	considered
being	delivered
being	done
being	driven
being	drunk
being	far
being	fired
being	handcuffed
being	implemented
being	in
being	influenced
being	introduced
being	left
being	satisfied
being	shared
being	shouldered
being	spun
being	stolen
being	subjected
being	successfully
being	targeted
being	tested
being	the
being	unsafe
being	used
beings	struggling
belief	closely
belief	in
belief	led
belief	that
believe	a
believe	it
believe	that
believe	the
believe	they
believes	it
believes	people
believing	this
belonged	to
belonging	collective
belongings	are
belongs	in
below	a
below	criminal
below	differential
below	is
below	the
below	these
below	what
ben	bradford
benches	they
benchmark	santa
beneficial	increased
beneficial	the
benefit	but
benefit	must
benefit	of
benefit	ratios
benefit	the
benefit	was
benefits	criminology
benefits	is
benefits	of
benefits	regardless
benefits	the
benefits	to
benjamin	franklin
bennett	and
bennett	holloway
bennett	trevor
ber	tozzi
berk	and
berk	criminologist
berk	et
berk	richard
berk	the
berkeley	it
berkeley	oakland
berkeley	university
berkow	after
berkow	michael
berlin	emergence
bernard	and
bernard	hogan
bernardino	which
bertozzi	a
bertozzi	and
bertozzi	explains
bertozzi	is
bertozzi	recognizes
bertozzi	says
bertozzi	the
bertozzi	ucla
bertozzi	was
besides	says
besides	the
besides	triple
best	and
best	efforts
best	evidence
best	match
best	of
best	practice
best	practices
best	quantitative
best	research
best	response
best	success
best	test
best	the
best	to
best	use
best	used
best	way
bestowed	by
beta	version
betsy	paper
better	at
better	be
better	chance
better	choice
better	coordinate
better	evidence
better	example
better	get
better	health
better	implementation
better	indicators
better	job
better	law
better	on
better	or
better	paying
better	policing
better	risk
better	strategic
better	such
better	than
better	things
better	use
better	ways
better	when
better	word
better	would
bettye	eidson
between	a
between	aftershocks
between	and
between	are
between	august
between	completely
between	demands
between	elected
between	employment
between	evidence
between	for
between	forecasting
between	google
between	individuals
between	laboratory
between	of
between	proactive
between	public
between	quantitative
between	random
between	reactive
between	response
between	rich
between	seismology
between	social
between	system
between	the
between	this
between	trying
between	working
beverly	hills
beyond	a
beyond	procedural
beyond	the
bias	statistical
bias	that
biases	and
bible	and
bible	printed
bicyclist	and
big	as
big	brother
big	changes
big	cities
big	city
big	data
big	earthquake
big	social
big	spike
big	surprise
big	us
bigger	picture
bigger	portion
biggest	challenge
biggest	changes
biggest	gaps
biggest	obstacle
bike	downtown
bikes	and
bill	bratton
billed	as
billing	records
billion	in
billion	search
billion	tourism
billion	tweets
billions	of
bills	in
binary	code
bio	lawrence
biology	as
birds	and
bit	of
bits	blogs
bits	of
bits	pg
blackouts	before
blamed	the
blend	of
blighted	communities
blind	about
blind	justice
blind	to
blitz	four
block	face
block	identified
block	of
blockbuster	than
blockbusters	actually
blocked	in
blocks	are
blocks	we
blog	punditwire
blog	sometimes
blogs	and
blogs	nytimes
blood	sugar
bloomsbury	koper
blotter	letting
blue	force
blue	uniforms
blumstein	alfred
blumstein	et
board	certified
board	for
boards	in
boards	of
boasted	safest
bob	pette
bobbies	on
bodies	in
body	armor
body	bullet
body	ever
body	has
body	in
body	of
body	worn
bold	experiments
bolder	model
bolster	their
bomb	plume
bonus	the
book	big
book	competing
book	on
book	race
book	reviewed
books	and
books	because
books	here
books	just
books	on
books	sampson
books	that
books	those
booms	and
boon	for
boon	or
boost	the
boots	on
borders	suzanne
bose	and
bosma	kian
boss	ge
boston	and
boston	in
boston	little
boston	miracle
boston	new
both	cases
both	categories
both	collins
both	crime
both	criminology
both	emergency
both	far
both	funding
both	integrating
both	internal
both	its
both	medicine
both	misdemeanors
both	p
both	patrol
both	police
both	precision
both	prevent
both	preventing
both	randomized
both	rates
both	repeat
both	research
both	responses
both	saw
both	set
both	short
both	shorter
both	sides
both	some
both	targets
both	the
both	tools
bottom	effort
bottom	half
bottom	line
bottom	standard
bottoms	and
bottoms	anthony
bought	a
bought	lots
bounding	of
bournemouth	between
bournemouth	in
bouse	added
bouse	budgetary
bouse	explained
bouse	said
bouse	the
bouza	supporting
bovee	a
bovee	said
bowers	johnson
bowers	kate
bowers	the
bowers	what
box	i
boxed	areas
boxes	all
boxes	be
boxes	could
boxes	for
boxes	indicate
boxes	is
boxes	marking
boxes	metre
boxes	neatly
boxes	of
boxes	outlining
boxes	rising
boxes	salinas
boxes	that
boxes	the
boxes	they
boxes	through
boxes	which
boyce	hand
boyce	what
boyfriend	lives
boys	with
bradford	crime
bradford	there
braga	and
braga	anthony
braga	papachristos
brains	cities
branciforte	and
branding	of
brandishing	a
brantingham	a
brantingham	an
brantingham	anthropology
brantingham	explains
brantingham	had
brantingham	puts
brantingham	s
brantingham	said
brantingham	says
brantingham	stresses
brantingham	ucla
bratton	and
bratton	creating
bratton	not
bratton	supplied
bratton	the
bratton	who
bratton	william
bravely	to
brazenness	of
breadth	of
break	and
break	in
break	ins
break	into
breakdowns	the
breakdowns	with
breaking	data
breaking	news
breaking	policing
breaking	politics
breaking	technology
breaks	into
breakthrough	came
breakthrough	of
brian	haynes
brian	local
bridge	that
brief	but
brief	it
brief	washington
briefed	on
briefing	the
bright	line
brilliant	idea
bring	homeless
bring	in
bringing	it
brings	thousands
brings	to
bristled	at
britain	and
britain	it
british	experience
british	home
british	journal
british	medical
british	police
british	professional
british	scholars
broad	and
broad	debate
broaden	the
broaden	their
broader	coverage
broader	criminal
broader	government
broadly	defined
broke	don
broke	especially
broke	the
broken	glass
broken	street
broken	windows
brokers	such
brookings	institution
brother	she
brother	who
brought	down
brought	policing
brought	the
brought	thousands
brought	to
brown	calling
brown	chamlin
brown	contributed
brown	don
brown	included
brown	larson
brown	the
brown	what
browse	other
browsing	habits
browsing	histories
bruce	taylor
bruce	western
brutality	and
bryan	clenna
bryan	grenon
bryant	s
brynjolfsson	and
brynjolfsson	authors
brynjolfsson	did
budget	and
budget	but
budget	could
budget	on
budget	proportions
budget	ratio
budget	the
budget	then
budgetary	challenges
budgets	and
buerger	by
buerger	few
buerger	hot
buerger	in
buerger	michael
buerger	reported
buerger	weisburd
buerger	what
build	a
build	legitimacy
build	relationships
building	a
building	in
buildings	on
builds	on
bulk	is
bullet	casings
bullet	entry
bullet	evidence
bunch	of
burbank	police
bureau	c
bureau	of
bureaus	here
burglar	breaks
burglar	would
burglaries	and
burglaries	are
burglaries	by
burglaries	if
burglaries	in
burglaries	that
burglaries	vehicle
burglarized	residence
burglars	returned
burglars	violent
burglars	will
burglary	and
burglary	as
burglary	because
burglary	bowers
burglary	car
burglary	cases
burglary	from
burglary	hot
burglary	in
burglary	investigation
burglary	investigative
burglary	is
burglary	or
burglary	pattern
burglary	the
burglary	unit
burglary	vehicle
burn	can
bus	creating
bushway	preventing
business	administration
business	analytic
business	and
business	did
business	high
business	intelligence
business	is
business	length
business	news
business	now
business	owner
business	seattle
business	society
busts	and
busy	department
busy	to
but	a
but	according
but	added
but	alhambra
but	all
but	almost
but	also
but	are
but	at
but	because
but	between
but	bouse
but	brantingham
but	by
but	cars
but	cause
but	citizens
but	clear
but	compassion
but	consistent
but	could
but	cutting
but	dare
but	deeply
but	despite
but	eight
but	encouraging
but	even
but	figures
but	for
but	foretell
but	found
but	has
but	have
but	haven
but	he
but	heim
but	high
but	housing
but	how
but	i
but	if
but	illegitimate
but	in
but	information
but	investors
but	is
but	isn
but	it
but	its
but	last
but	later
but	lead
but	limited
but	low
but	many
but	mcmillin
but	measure
but	minor
but	need
but	no
but	none
but	not
but	one
but	only
but	others
but	perhaps
but	popularity
but	predictions
but	predpol
but	producing
but	randomized
but	real
but	san
but	shootings
but	similar
but	since
but	slightly
but	so
but	some
but	statistically
but	statistics
but	still
but	substantially
but	tackling
but	that
but	the
but	then
but	there
but	these
but	they
but	this
but	to
but	too
but	truth
but	unless
but	until
but	use
but	was
but	we
but	what
but	when
but	whether
but	while
but	will
but	with
but	you
butch	baker
butler	creating
butler	speaking
butler	supervisor
butler	the
butler	were
butts	edmonton
buy	a
buy	but
buy	who
bwv	cameras
bwv	devices
bwv	is
bwv	to
bwv	would
by	a
by	academics
by	agency
by	albert
by	almansor
by	an
by	analyzing
by	and
by	another
by	anthropologists
by	any
by	as
by	asking
by	body
by	both
by	bratton
by	car
by	case
by	central
by	china
by	citizens
by	combining
by	connecting
by	considering
by	contacts
by	conventional
by	creating
by	crime
by	current
by	day
by	denise
by	describing
by	detectives
by	different
by	dividing
by	each
by	early
by	elected
by	even
by	evidence
by	experienced
by	explaining
by	external
by	extrapolating
by	far
by	first
by	foot
by	former
by	global
by	googling
by	gov
by	he
by	heather
by	his
by	holiday
by	human
by	identifying
by	identity
by	ignoring
by	increasing
by	increasingly
by	independent
by	innovative
by	institutions
by	interacting
by	internet
by	investing
by	it
by	itself
by	james
by	joan
by	johann
by	julia
by	ken
by	kent
by	lesser
by	looking
by	low
by	lum
by	malaika
by	managerial
by	mathematicians
by	maurice
by	mcclatchy
by	mct
by	meteorologists
by	michael
by	mike
by	mining
by	modern
by	more
by	most
by	much
by	neighborhood
by	neighborhoods
by	no
by	now
by	offenders
by	offense
by	officer
by	only
by	optimizing
by	other
by	our
by	people
by	per
by	percent
by	petty
by	physical
by	place
by	pointing
by	police
by	pracademics
by	predicting
by	predpol
by	prosecutors
by	protesters
by	public
by	randomly
by	rapid
by	redirecting
by	relevant
by	remaining
by	repeated
by	replacing
by	reporting
by	research
by	san
by	sarah
by	season
by	second
by	selecting
by	setting
by	several
by	shoppers
by	some
by	someone
by	somini
by	square
by	staff
by	statistical
by	such
by	supporters
by	telephone
by	test
by	the
by	their
by	themselves
by	then
by	these
by	those
by	time
by	train
by	two
by	universities
by	university
by	up
by	us
by	using
by	warren
by	weibo
by	what
by	when
by	working
by	youth
by	zen
byline	by
byline	don
byline	jason
byline	ken
byline	mariam
byline	nick
byline	robert
byline	sarah
byline	shams
byline	stephen
byline	veronica
byline	zen
bystander	hit
bytes	as
c	and
c	barnes
c	david
c	emergency
c	faith
c	government
c	hinkle
c	issues
c	l
c	length
c	of
c	publication
c	rime
c	santa
c	targeting
c	the
c	tracking
c	what
ca	rand
ca	stanford
cal	saw
calculating	the
calculations	about
calculators	a
calif	at
calif	section
calif	visit
california	among
california	and
california	april
california	august
california	average
california	averages
california	berkeley
california	cities
california	community
california	december
california	decided
california	distributed
california	explains
california	firm
california	for
california	found
california	july
california	justice
california	kubrin
california	los
california	many
california	may
california	or
california	over
california	percent
california	press
california	s
california	to
california	what
californian	city
call	america
call	an
call	and
call	begins
call	emergence
call	for
call	or
call	privacy
call	room
call	seattle
call	takers
call	the
call	them
call	to
call	was
call	where
call	you
called	a
called	after
called	algorithms
called	blue
called	dare
called	directed
called	evidence
called	fear
called	for
called	in
called	kettling
called	looters
called	out
called	post
called	predictive
called	predpol
called	problem
called	restorative
called	solvability
called	the
callers	will
callers	would
calling	about
calling	for
calling	out
calling	the
calls	and
calls	another
calls	both
calls	but
calls	e
calls	for
calls	from
calls	in
calls	including
calls	larson
calls	more
calls	over
calls	such
calls	they
calls	to
calls	turn
calls	up
calls	web
calls	while
calls	will
cam	ac
cambridge	and
cambridge	graduates
cambridge	institute
cambridge	is
cambridge	jerry
cambridge	ma
cambridge	npia
cambridge	o
cambridge	once
cambridge	police
cambridge	randomizer
cambridge	september
cambridge	university
came	coincidentally
came	from
came	high
came	last
came	on
came	to
came	up
came	when
camera	or
camera	positions
camera	to
cameras	across
cameras	farrar
cameras	it
cameras	on
cameras	record
cameras	with
campaigns	new
campaigns	or
campbell	collaboration
campbell	ruth
campbell	systematic
campbellcollaboration	org
campus	struggled
can	additionally
can	address
can	affect
can	algorithms
can	allow
can	also
can	amount
can	analyze
can	ask
can	automobile
can	bangladesh
can	be
can	become
can	begin
can	catch
can	cause
can	change
can	collect
can	communicate
can	compare
can	configure
can	confront
can	construct
can	continue
can	control
can	convince
can	correctly
can	create
can	decide
can	delay
can	detect
can	detectives
can	develop
can	disprove
can	do
can	engender
can	enhance
can	estimate
can	even
can	find
can	forecast
can	form
can	get
can	go
can	greatly
can	grinnell
can	guide
can	happen
can	have
can	help
can	hire
can	identify
can	increase
can	it
can	last
can	lawfully
can	lead
can	legally
can	make
can	measurably
can	monitor
can	offer
can	often
can	only
can	pick
can	police
can	power
can	predict
can	produce
can	provide
can	put
can	really
can	reasonably
can	research
can	save
can	say
can	select
can	send
can	set
can	shape
can	show
can	simply
can	solve
can	speak
can	standard
can	still
can	support
can	t
can	take
can	talk
can	target
can	tell
can	then
can	they
can	try
can	undermine
can	use
can	we
can	work
can	yield
canada	australia
canada	graham
candid	i
candidate	councilman
candidate	wants
candidate	will
candidates	are
candidates	for
candidates	ideas
candidates	professors
candidates	turned
cannot	be
cannot	benchmark
cannot	draw
cannot	incarcerate
cannot	it
cannot	prevent
cannot	replace
cannot	say
cannot	tell
cannot	think
canterbury	adscene
canwest	mediaworks
capability	to
capable	of
capacity	compared
capacity	for
capacity	of
capacity	to
capes	on
capita	in
capita	than
capital	is
capital	of
capitol	hill
capitola	and
caplan	assistant
capone	the
capt	mike
capt	todd
captain	and
captain	to
captain	which
captains	in
captains	sean
capture	of
captured	and
car	and
car	associated
car	break
car	burglaries
car	dashboard
car	dispatches
car	for
car	had
car	in
car	patrol
car	patrols
car	theft
car	thefts
car	thieves
car	window
car	without
carbon	copy
card	companies
card	information
card	limit
card	limits
card	to
cardiff	conferences
care	about
care	decisions
care	errors
care	has
care	in
care	police
care	pursuing
care	this
career	advancement
career	criminals
career	in
career	library
careers	and
careers	in
careers	of
careful	about
careful	to
carefully	and
carefully	are
caricature	that
caring	by
caring	group
carjackings	beck
carl	has
carl	povilaitis
carly	r
caroline	m
carolyn	coleman
carolyn	turpin
carried	out
carriers	including
carry	out
carry	risks
carrying	a
cars	and
cars	bikes
cars	is
cars	not
cars	on
cars	since
cars	the
cars	to
cars	were
case	a
case	against
case	and
case	another
case	assignments
case	back
case	by
case	can
case	chocolate
case	documented
case	in
case	information
case	is
case	later
case	management
case	may
case	of
case	or
case	our
case	preventing
case	problem
case	property
case	regime
case	response
case	that
case	the
case	to
case	we
case	when
case	would
case	yet
cases	a
cases	also
cases	another
cases	are
cases	as
cases	assigned
cases	at
cases	based
cases	because
cases	but
cases	by
cases	choose
cases	could
cases	crime
cases	developed
cases	especially
cases	for
cases	found
cases	from
cases	gun
cases	handled
cases	however
cases	i
cases	if
cases	in
cases	including
cases	most
cases	of
cases	off
cases	on
cases	or
cases	over
cases	particularly
cases	prosecuted
cases	prosecutors
cases	provide
cases	regardless
cases	remain
cases	roman
cases	san
cases	spelman
cases	take
cases	that
cases	the
cases	then
cases	there
cases	they
cases	to
cases	where
cases	whether
casings	and
casings	unexpended
casting	based
catch	a
catch	an
catch	and
catch	bad
catch	crooks
catch	fleeing
catching	half
categories	food
categories	rates
categories	rossi
category	if
caught	red
caught	up
causal	inference
causal	model
causation	unknowable
cause	a
cause	and
cause	any
cause	but
cause	crime
cause	for
cause	horrible
cause	in
cause	like
cause	more
cause	resistance
cause	scant
cause	them
cause	trouble
cause	while
caused	a
caused	an
caused	by
caused	reductions
caused	significant
caused	significantly
caused	their
causes	a
causes	behind
causes	besides
causes	more
causes	of
causes	rather
causes	reductions
causes	that
causing	crime
caution	the
cautioned	petrosino
ccso	bart
ccso	crime
ccso	deputies
cdc	in
cdc	knew
cdcr	state
ceasefire	intervention
ceasefire	lifelines
ceasefire	program
ceasefire	the
ceasefire	which
cebcp	matrix
celebrate	the
cell	towers
cellphone	out
cellphone	thefts
celtic	cultures
celtic	police
celtic	policing
census	of
cent	and
cent	cut
cent	for
cent	in
cent	of
cent	officers
cent	overall
cent	reduction
cent	respectively
cent	time
center	administrator
center	an
center	and
center	can
center	for
center	of
center	which
centers	and
centers	for
centers	to
central	coast
central	conclusion
central	entertainment
central	government
central	management
centre	of
centre	speeches
centuries	later
centuries	see
century	began
century	british
century	compstat
century	especially
century	for
century	in
century	model
century	of
century	police
century	said
century	the
century	they
century	when
ceo	bob
cerrito	pd
certain	areas
certain	crime
certain	ex
certain	gun
certain	minority
certain	of
certain	period
certain	police
certain	result
certain	smaller
certain	types
certainly	a
certainly	been
certainly	subject
certainly	the
certainty	of
certification	of
certified	since
certifying	knowledge
cessation	of
ch	insp
chain	acknowledged
chain	of
chain	stores
chains	princeton
chair	enthusiastically
chair	one
chair	readily
chair	to
chair	who
chairman	eric
chairman	of
chairs	the
chalfin	and
challenge	any
challenge	is
challenge	policing
challenge	that
challenge	to
challenge	using
challenged	by
challenged	police
challenges	and
challenges	conventional
challenges	faced
challenges	for
challenges	goldman
challenges	may
challenges	of
challenges	to
challenges	we
challenging	depending
chamlin	but
chamlin	mitchell
champion	and
chance	a
chance	of
change	a
change	as
change	colour
change	in
change	influential
change	is
change	more
change	o
change	process
change	the
change	their
change	them
change	this
changed	and
changed	as
changed	the
changes	are
changes	daily
changes	everything
changes	for
changes	from
changes	in
changes	including
changes	is
changes	mr
changes	often
changes	or
changes	since
changing	as
changing	crime
changing	into
changing	starting
changing	the
channel	for
chap	as
chap	that
characteristics	area
characteristics	can
characteristics	complainant
characteristics	of
characteristics	said
characters	most
characters	says
charge	a
charge	to
charged	and
charged	by
charged	liberal
charged	or
charged	tuesday
charged	with
charges	against
charges	aren
charges	pending
charging	a
charging	decisions
charis	e
charis	kubrin
charitable	investments
charles	e
charles	r
charles	upgrading
charlie	beck
chat	content
chat	with
chatter	and
cheap	storage
cheaper	by
cheaper	laptop
cheaper	than
check	about
check	arrived
check	firearms
check	has
check	in
check	near
check	on
check	the
checklist	and
checklist	approach
checklist	of
checklist	that
checklists	of
checks	as
checks	everyone
checks	to
chemical	reactions
cheryl	l
chest	congestion
chestnut	streets
chi	analysis
chi	can
chi	for
chi	gets
chi	in
chi	into
chi	is
chi	or
chi	outcomes
chi	per
chi	rises
chi	to
chi	value
chi	varies
chi	weight
chi	within
chi	works
chi	would
chicago	crime
chicago	have
chicago	herman
chicago	november
chicago	press
chicago	study
chicago	style
chicago	the
chicago	university
chief	about
chief	among
chief	and
chief	announced
chief	anthony
chief	byline
chief	charlie
chief	chris
chief	constable
chief	constables
chief	education
chief	executive
chief	have
chief	in
chief	inspectors
chief	is
chief	kelly
chief	kevin
chief	larry
chief	mark
chief	of
chief	police
chief	povilaitis
chief	publication
chief	ron
chief	shares
chief	speechwriter
chief	stepping
chief	steve
chief	technology
chief	tony
chief	who
chief	william
chief	would
chiefs	have
chiefs	in
chiefs	to
chiefs	tried
child	s
child	the
children	and
children	as
children	can
chile	s
chilling	what
china	facebook
china	had
china	in
china	police
chinese	advocate
chinese	community
chinese	dissident
chinese	government
chinese	immigrants
chinese	language
chinese	latino
chinese	media
chinese	residents
chinese	restaurant
chinese	social
chinese	twitter
chinese	yokoyama
chips	shop
chips	shops
chocolate	as
chocolate	case
chocolate	handed
chocolate	how
chocolate	over
chocolate	policy
chocolate	treatment
chocolate	trying
chocolates	a
chocolates	had
chocolates	to
choice	may
choice	over
choice	would
choices	about
choices	clearer
choices	for
choices	of
choices	operational
choose	different
choose	not
choose	their
choose	to
choose	what
choosing	from
choosing	to
chose	to
chris	bouse
chris	magnus
christian	science
christina	villacorte
christine	e
christmas	presents
christmas	tree
christopher	in
christopher	s
christopher	warren
chronic	and
chronically	recurring
chuck	reed
chunk	came
churning	out
circuit	tv
cis	sometimes
citation	of
citation	the
cite	the
cited	her
cited	in
cited	the
cited	would
cities	and
cities	as
cities	but
cities	criminology
cities	found
cities	in
cities	is
cities	it
cities	its
cities	los
cities	mcewen
cities	none
cities	now
cities	of
cities	on
cities	over
cities	shooters
cities	show
cities	showed
cities	such
cities	that
cities	troubled
cities	were
cities	where
cities	with
citing	the
citizen	call
citizen	complaints
citizen	croft
citizen	demands
citizen	encounters
citizen	initiated
citizen	perceptions
citizen	reporting
citizens	a
citizens	and
citizens	but
citizens	calling
citizens	each
citizens	encountering
citizens	in
citizens	of
citizens	one
citizens	or
citizens	suspected
citizens	text
citizens	the
citizens	to
citizens	were
citizens	who
citizens	without
city	a
city	adrift
city	america
city	an
city	and
city	annually
city	as
city	auditor
city	award
city	because
city	but
city	chiefs
city	comparison
city	consultant
city	council
city	councilman
city	crime
city	employee
city	every
city	experiment
city	fed
city	focus
city	for
city	gun
city	has
city	having
city	herrera
city	however
city	imposed
city	in
city	is
city	it
city	its
city	kansas
city	manager
city	mcmillin
city	nearby
city	new
city	of
city	officials
city	on
city	paid
city	patrol
city	pleasantville
city	police
city	policies
city	preventive
city	s
city	santa
city	seemed
city	so
city	sponsored
city	study
city	that
city	the
city	to
city	top
city	utah
city	was
city	when
city	where
city	wide
city	with
citywide	acting
citywide	agency
citywide	and
citywide	level
citywide	ratings
citywide	reduction
citywide	reviews
civic	engagement
civic	leaders
civic	participation
civil	lawsuit
civil	liberties
civil	rights
civil	war
civilian	staff
civilian	video
civilization	to
claim	by
claim	has
claim	that
claimed	to
claiming	to
claims	about
claims	its
claims	that
clara	county
clara	university
clarence	kelly
clark	clark
clark	s
clark	said
class	rank
classes	of
classification	of
classified	as
classified	by
classify	known
classify	low
classifying	offenders
classifying	people
classrooms	for
classrooms	to
clean	curated
clear	dialogue
clear	reductions
clear	there
clear	to
clear	understanding
clearance	needed
clearance	rate
clearance	rates
clearer	to
clearest	at
clearest	indication
clearest	test
clearing	a
clearly	made
clearly	show
clenna	of
clenna	recalled
click	scan
clicking	on
climb	malinowski
climbed	to
clinical	evidence
