	of
desired	further
desired	such
desired	treatment
desired	would
desist	from
desistance	from
desisted	from
desisted	in
desolation	of
despair	and
desperate	criminal
despite	considerable
despite	different
despite	its
despite	opposite
despite	the
despite	these
despite	this
destitution	democratic
det	ch
det	chief
detached	aloof
detached	magistrate
detail	and
detail	in
detail	infra
detail	involved
detail	or
detail	required
detail	three
detail	to
detailed	about
detailed	above
detailed	below
detailed	enough
detailed	individualized
detailed	physical
detailed	predictions
detailed	predictive
detailed	suspect
detailed	that
detailing	a
detailing	costs
detailing	how
detailing	illegal
detailing	scottsdale
detailing	the
details	and
details	at
details	in
details	involved
details	of
details	such
details	was
detain	a
detained	by
detainee	from
detainees	for
detainees	safely
detaining	officers
detec	tive
detect	criminal
detected	events
detected	you
detection	activity
detection	from
detention	aides
detention	as
detention	center
detention	n
detention	options
detention	settings
detention	treatment
detentions	and
detentions	are
deter	about
deter	and
deter	crime
deter	criminal
deter	offending
deter	or
deter	the
deter	those
deter	would
determinant	sentencing
determinants	of
determinate	person
determination	as
determination	is
determination	n
determination	of
determination	on
determination	that
determinations	a
determinations	are
determinations	often
determine	consumer
determine	further
determine	future
determine	how
determine	if
determine	nonobvious
determine	patterns
determine	police
determine	reasonable
determine	staffing
determine	that
determine	the
determine	to
determine	what
determine	where
determine	whether
determine	which
determine	who
determined	by
determined	numerical
determined	revocation
determined	whether
determining	an
determining	court
determining	factor
determining	how
determining	reasonable
determining	the
determining	what
determining	whether
determining	which
determinist	frame
determinist	interpretation
determinist	interpretations
deterred	from
deterrence	a
deterrence	based
deterrence	defendant
deterrence	effective
deterrence	incapacitation
deterrence	s
deterrence	the
deterrence	through
deterrence	to
deterrence	va
deterrence	when
deterrent	and
deterrent	conduct
deterrent	effect
deterrent	effects
deterrent	features
deterrent	force
deterrent	influence
deterrent	judicial
deterrent	judicially
deterrent	model
deterrent	monitoring
deterrent	potential
deterrent	than
deterrent	theory
deterrent	therapeutic
deterring	criminal
deterring	wrongdoing
deters	here
detlev	vagts
detour	into
detractors	criminal
detroit	free
detroit	michigan
detroit	police
devastating	and
devastating	toll
deveaux	reports
deveaux	who
develop	a
develop	evidence
develop	experimentalist
develop	it
develop	mental
develop	programmatic
develop	resources
develop	similar
develop	strong
develop	the
develop	their
developed	a
developed	and
developed	based
developed	by
developed	in
developed	n
developed	such
developed	theoretical
developed	these
developed	world
developers	of
developing	a
developing	alternative
developing	client
developing	different
developing	for
developing	personal
developing	rtm
developing	these
development	accessible
development	and
development	funding
development	initiatives
development	is
development	it
development	of
development	programs
developmental	sequence
developments	are
developments	hearing
developments	in
developments	risky
develops	and
deviance	promises
deviant	conduct
device	attached
device	n
devices	to
devices	would
devise	alternatives
devise	an
devise	different
devise	its
devise	more
devise	strategies
devised	specialized
devises	solutions
devising	better
devising	diversionary
devolution	in
devolution	toward
devolving	cycle
devote	their
devoted	to
devoting	attention
df	e
di	cated
diagnosed	with
dialectical	anthropology
dialogue	between
diametrically	opposed
dick	story
dickens	american
dickens	wrote
did	away
did	batterer
did	case
did	in
did	match
did	moreover
did	not
did	occur
did	so
did	that
did	the
did	to
did	was
didn	t
die	he
diego	california
dieter	juedes
differed	in
differed	most
difference	between
difference	by
differences	across
differences	between
differences	in
differences	the
different	account
different	approach
different	approaches
different	areas
different	challenges
different	configurations
different	consequences
different	crime
different	criminal
different	cultural
different	directions
different	existing
different	factors
different	frames
different	framing
different	from
different	grounds
different	in
different	institutions
different	judicial
different	jurisdictions
different	key
different	levels
different	local
different	locality
different	matters
different	not
different	offenders
different	outcomes
different	paradigm
different	places
different	problems
different	procedural
different	reliability
different	social
different	solutions
different	specialized
different	theories
different	way
differential	rates
differentiate	the
differentiated	those
differentiating	characteristic
differently	characterizing
differently	configured
differently	framed
differently	to
differently	with
differing	ideological
difficult	and
difficult	because
difficult	but
difficult	can
difficult	decisions
difficult	economic
difficult	for
difficult	funding
difficult	if
difficult	social
difficult	to
difficult	when
difficult	work
difficulties	cities
difficulties	for
difficulty	finding
difficulty	mich
difficulty	of
difficulty	there
diffused	through
diffusion	models
diffusion	provisional
digit	drops
digital	all
digital	maps
digitized	fields
dignity	under
dills	away
dills	forged
dills	hang
dills	own
dills	reported
dills	reportedly
dills	so
dills	went
diluting	procedural
dilution	of
dim	n
dimension	of
dimensions	of
dimick	sharon
diminish	procedural
diminished	perceptions
diminished	procedural
diminished	without
diminishing	budgets
diminishing	procedural
dinner	saving
direct	attention
direct	corroboration
direct	corroborative
direct	criminal
direct	effect
direct	emotional
direct	interaction
direct	judicial
direct	observation
direct	police
direct	revenue
direct	route
direct	test
direct	the
direct	them
direct	way
directed	against
directed	at
directed	by
directed	information
directed	to
directing	law
directing	patrol
directing	police
direction	motorist
directions	are
directions	in
directions	incrementally
directly	addressing
directly	based
directly	connects
directly	diversionary
directly	impact
directly	not
directly	present
directly	supervised
directly	tackling
directly	to
director	council
director	larry
director	of
director	toney
directs	attention
dirty	urine
disabilities	can
disability	n
disability	persons
disabled	people
disadvantaged	communities
disadvantaged	groups
disadvantaged	neighborhood
disadvantages	built
disagree	and
disagreement	remains
disagrees	with
disappearing	shadow
disappears	from
disastrous	exceedingly
disastrous	experience
disbanded	and
disbanded	cinewsnow
disbanded	its
disbanded	retributivists
disbanded	their
discernment	n
discharge	from
discharge	to
discharge	without
disciplinary	case
disciplinary	charges
discipline	and
discipline	camaraderie
discipline	to
disconnect	in
discontinuities	at
discount	the
discourage	criminality
discourage	such
discouraged	and
discourages	such
discourse	and
discourse	more
discourse	ucla
discovered	inside
discovered	that
discovered	the
discovering	that
discovery	could
discovery	expert
discovery	of
discrete	area
discrete	localities
discretion	and
discretion	charging
discretion	in
discretion	n
discretion	poses
discretion	to
discretion	u
discretionary	approach
discrimination	if
discriminatory	effect
discriminatory	fashion
discriminatory	manner
discriminatory	the
discriminatory	use
discuss	security
discuss	the
discussed	above
discussed	courts
discussed	earlier
discussed	following
discussed	in
discussed	infra
discussed	later
discussed	one
discussed	predictive
discussed	previously
discussed	the
discussing	how
discussing	innovations
discussing	predictive
discussing	preemptive
discussing	professor
discussing	program
discussing	sb
discussing	scholarship
discussing	the
discussion	of
discussion	on
discussion	persuasion
discussions	with
disease	also
diseases	impacting
disengaged	dispassionate
disengagement	and
disentangle	deterrent
disentangle	reformist
disentrenching	capacity
disfavor	because
disfavored	conduct
dislocation	n
dismantled	legal
dismayed	with
dismiss	cases
dismissal	of
dismissal	potential
dismissed	or
dismissive	of
disorder	and
disorder	both
disorder	documented
disorder	early
disorder	encompasses
disorder	experience
disorder	further
disorder	in
disorder	includes
disorder	leads
disorder	n
disorder	or
disorder	signals
disorder	social
disorder	some
disorder	that
disorder	to
disorder	turnstile
disorder	undermine
disorder	was
disorder	when
disorder	where
disorder	wind
disorderly	conduct
disorderly	may
disorderly	misconduct
disorderly	neighborhood
disorderly	second
disorderly	the
disorders	and
disorders	contingent
disorders	law
disorders	vagrancy
disorganized	community
disparaging	and
disparate	sources
disparities	emerge
disparities	in
disparity	in
dispassion	supposedly
dispassionate	judge
dispatch	aug
dispatch	com
dispatch	from
dispatch	the
dispatched	police
dispatched	to
dispatchers	as
dispensing	justice
disperse	across
disperse	the
displacement	of
display	article
displays	such
disposable	n
disposed	of
disposed	to
disposition	and
disposition	case
disposition	of
disposition	that
dispositions	convictions
disproportion	as
disproportion	in
disproportion	will
disproportionality	and
disproportionality	or
disproportionate	amount
disproportionate	effect
disproportionate	harshness
disproportionate	number
disproportionate	punitiveness
disproportionate	to
disproportionately	affects
disproportionately	harsh
disproportionately	large
dispute	as
disrupt	an
disrupt	any
disrupt	the
disrupting	the
disruption	is
disruption	to
disruptions	of
disruptions	that
disruptive	acts
disruptive	behavior
disruptive	conduct
disruptive	preventive
disrupts	the
dissatisfaction	with
dissatisfied	with
disseminate	more
disseminated	litigants
disseminating	empirical
dissemination	of
dissent	in
dissent	pointed
dissenting	arguing
dissenting	but
dissenting	denying
dissenting	even
dissenting	in
dissenting	ins
dissenting	justice
dissenting	n
dissenting	reflexive
dissenting	united
dissenting	yin
dissimilar	legal
dissipate	over
dissipates	in
dissipation	and
dissolves	police
dissuade	all
dissuades	for
distance	have
distance	of
distant	location
distant	macroeconomic
distill	principles
distilled	from
distilled	in
distills	the
distinct	bundles
distinct	criminal
distinct	from
distinct	ideological
distinct	places
distinct	reformist
distinct	theoretical
distinct	way
distinction	that
distinctive	and
distinctly	the
distinguish	blue
distinguish	the
distinguishable	from
distinguished	those
distinguished	white
distinguishing	a
distinguishing	the
distraught	by
distress	this
distributed	by
distributed	throughout
distribution	and
distribution	effects
distribution	every
distribution	laws
distribution	n
distribution	of
district	attorney
district	attorneys
district	court
district	had
district	of
district	then
district	to
district	was
districts	funding
districts	predictive
ditty	while
divergent	approaches
divergent	jurisprudential
divergent	lives
divergent	reformist
divergent	visions
diverse	as
diverse	landscape
diverse	projects
diversion	but
diversion	court
diversion	deferred
diversion	from
diversion	lead
diversion	may
diversion	of
diversion	or
diversion	plan
diversion	program
diversion	programs
diversionary	alternative
diversionary	alternatives
diversionary	approach
diversionary	clearinghouses
diversionary	collaborations
diversionary	court
diversionary	courts
diversionary	decarceration
diversionary	mental
diversionary	minimalist
diversionary	orientation
diversionary	period
diversionary	program
diversionary	programming
diversionary	programs
diversionary	regime
diversionary	sentence
diversionary	sentences
diversionary	sentencing
diversionary	social
diversionary	specialized
diversionary	the
diversionary	treatment
diversions	or
diversity	in
diversity	of
divert	cases
divert	drug
divert	people
diverted	cases
diverting	certain
divide	between
divided	responses
divine	future
division	a
division	and
division	in
division	is
division	leads
division	of
division	where
division	which
divisions	that
divorced	from
dizziness	in
dna	and
dna	matches
dni	us
do	a
do	about
do	anything
do	clerical
do	consider
do	don
do	drug
do	in
do	is
do	many
do	more
do	not
do	quoting
do	reentry
do	so
do	specialized
do	take
do	that
do	the
do	to
do	various
do	we
do	with
do	you
dobey	s
doc	g
doc	noting
doc	outlines
dockets	net
dockets	swelled
dockets	to
docs	eau
doctor	outlines
doctrinal	analogy
doctrinal	impact
doctrine	and
doctrine	as
doctrine	can
doctrine	embraces
doctrine	hard
doctrine	itself
doctrine	predicting
doctrine	rather
doctrine	than
document	to
documentation	of
documented	in
documented	successful
documenting	professor
documents	called
documents	copyright
documents	ebdm
documents	government
documents	i
documents	ktla
documents	medway
documents	monterey
documents	new
documents	register
documents	santa
documents	senten
documents	sunday
documents	the
documents	times
does	a
does	cut
does	is
does	it
does	little
does	marriage
does	more
does	not
does	ordinary
does	raise
does	rtm
does	so
does	sound
does	the
doesn	t
dog	maybe
doing	a
doing	and
doing	business
doing	evil
doing	here
doing	it
doing	j
doing	life
doing	may
doing	precisely
doing	so
doing	that
doing	this
doing	well
doing	what
dollar	hand
dollar	quantity
dollars	of
dollars	one
dolovich	foreword
dolovich	malcolm
dolovich	strategic
domains	such
dome	stic
domestic	assaults
domestic	burglary
domestic	relations
domestic	violence
dominant	approach
dominant	in
dominant	mechanism
dominant	trend
dominate	in
dominated	approach
domination	of
domingo	ramirez
don	eppes
don	hamilton
don	t
donald	a
donald	braman
donald	j
done	a
done	all
done	and
done	away
done	by
done	he
done	in
done	is
done	on
done	so
done	through
done	yet
door	alook
door	at
door	here
door	locks
door	the
dorf	and
dorf	charles
dorf	has
dorf	legal
dorf	sabel
dorf	supra
doris	j
dormant	commerce
dorothy	e
dosage	based
dosage	how
dots	on
double	and
double	blind
double	digit
double	jeopardy
double	punishment
doubles	stated
doubles	the
doubly	so
doubt	although
doubt	as
doubt	draw
doubt	feeds
doubt	influenced
doubt	on
doubt	that
doubt	whether
doubt	would
doubts	about
doug	keller
douglas	b
douglas	j
douglass	tactical
down	a
down	about
down	and
down	building
down	by
down	crime
down	even
down	from
down	how
down	in
down	on
down	past
down	per
down	percent
down	simply
down	the
down	to
down	we
down	west
down	while
downscaling	n
downscaling	of
downscaling	prisons
downside	of
downtown	at
downtown	business
downtown	chicago
downtown	garage
downtown	los
downtown	n
downtown	or
downtown	security
downturn	are
downturn	fundamentally
downturn	in
downturn	marked
downturn	on
downturn	see
downturn	that
downturn	vi
downturn	will
downward	spiral
dozens	of
dpd	verified
dr	richard
draft	at
draft	of
drains	resources
dramas	produced
dramatic	drop
dramatic	for
dramatic	impact
dramatically	beyond
dramatically	expand
dramatically	impacted
dramatically	increased
dramatically	over
dramatically	prosecutorial
draper	and
draper	focus
draper	stand
draper	the
draper	u
draper	v
draper	was
draper	white
draper	would
drastically	increase
drastically	reduced
draw	although
draw	criticism
draw	from
draw	up
drawing	about
drawing	lines
drawing	on
drawing	such
drawn	about
drawn	by
drawn	from
drawn	national
drawn	to
draws	from
draws	heavily
draws	on
dressed	up
dressler	cases
drinan	steven
drinking	drug
drinking	if
drive	better
drive	off
drive	particular
drive	the
drive	through
driven	and
driven	by
driven	crime
driven	hunches
driven	law
driven	or
driven	police
driven	policing
driven	technology
driven	tip
driver	rethinking
drivers	obstruction
drives	off
drives	people
drives	this
drives	to
drives	up
driveway	shouting
driving	a
driving	can
driving	cases
driving	force
driving	in
driving	into
driving	overincarceration
driving	to
driving	violations
driving	while
drizin	beth
drone	cameras
drop	charges
drop	especially
drop	in
drop	prosecution
dropouts	under
dropped	egregious
dropped	foreclosures
dropped	from
dropped	in
dropped	n
dropped	or
dropped	percent
dropped	significantly
dropping	criminal
drops	in
drove	the
drug	abuse
drug	abusers
drug	activity
drug	addict
drug	addicted
drug	addiction
drug	addicts
drug	and
drug	arrestees
drug	arrests
drug	buy
drug	cases
drug	convictions
drug	corner
drug	corners
drug	courier
drug	couriering
drug	couriers
drug	court
drug	courts
drug	crime
drug	deal
drug	dealing
drug	dependency
drug	distribution
drug	enforcement
drug	free
drug	house
drug	houses
drug	induced
drug	interdiction
drug	involved
drug	law
drug	laws
drug	n
drug	offender
drug	offenders
drug	offense
drug	offenses
drug	or
drug	policy
drug	possession
drug	probation
drug	problem
drug	reform
drug	rehabilitation
drug	relapse
drug	related
drug	sale
drug	screen
drug	smugglers
drug	strategies
drug	testing
drug	tests
drug	trafficking
drug	transactions
drug	treatment
drug	use
drug	users
drugs	at
drugs	but
drugs	by
drugs	courts
drugs	footnote
drugs	it
drugs	n
drugs	on
drugs	or
drugs	the
drugs	were
drugs	will
drugs	would
drunk	driving
drunkenness	and
drunkenness	driving
drunks	to
drupal	blogs
dual	processing
due	course
due	process
due	to
dues	and
duffle	bag
duibracelet	m
duke	fordham
dulled	by
dunlap	s
dunlap	two
dunn	hoschton
duo	who
duplication	of
durham	north
during	a
during	an
during	calendar
during	childhood
during	illegal
during	increases
during	predictive
during	pretrial
during	proceedings
during	the
during	these
during	this
during	times
during	which
duties	of
duties	usa
dvds	which
dwindling	budgets
dwindling	resources
dworkin	for
dyan	ferraris
dyn	content
dynamic	and
dynamic	assessment
dynamic	interaction
dynamic	realities
dynamic	risk
dynamic	value
dysfunction	addiction
dysfunction	n
dysfunctional	status
e	ab
e	agudo
e	are
e	armacost
e	b
e	bf
e	cc
e	cohen
e	courtroom
e	cummings
e	d
e	eca
e	economic
e	fbb
e	frankel
e	g
e	glaze
e	harcourt
e	have
e	html
e	lea
e	legitimation
e	mail
e	mpirical
e	mucchetti
e	roberts
e	should
e	taslitz
e	ven
e	waldeck
e	x
e	zimring
each	additional
each	carrying
each	complaint
each	crime
each	day
each	factor
each	first
each	forecast
each	high
each	individual
each	misdemeanor
each	model
each	morning
each	of
each	other
each	possess
each	risk
each	separate
each	shift
each	time
each	type
each	year
earlier	according
earlier	an
earlier	attempt
earlier	critiques
earlier	draft
earlier	from
earlier	in
earlier	location
earlier	one
earlier	period
earlier	progressive
earlier	roscoe
earlier	than
earlier	the
early	adopters
early	contribution
early	family
early	in
early	liberal
early	lives
early	morning
early	offense
early	on
early	once
early	release
early	results
early	s
early	signs
early	success
early	successes
early	termination
early	tests
earn	through
earthquake	the
earthquakes	c
earthquakes	kent
earthquakes	this
earthquakes	with
ease	of
easha	anand
easier	with
easily	accessible
easily	adaptable
easily	be
easily	begin
easily	captured
easily	evaluated
easily	fall
easily	imagine
easily	judged
easily	observed
easily	replicated
easing	overcrowding
east	harlem
easy	escape
easy	example
easy	opportunities
easy	to
eau	claire
ebay	executive
ebd	m
ebdm	framework
ebdmmilwaukeeapplication	pdf
ebe	f
eca	i
ecause	of
ece	describing
ece	detailing
echnical	revocations
econ	comm
econ	persp
econ	pol
econ	policy
econdowntur	naffectpolicing
economic	and
economic	burdens
economic	challenges
economic	crisis
economic	development
economic	downturn
economic	hardship
economic	impact
economic	inefficiencies
economic	meltdown
economic	realities
economic	ruin
economic	times
economically	influential
economically	sustainable
economics	civil
economies	beginning
economix	blogs
economy	and
economy	costing
economy	has
economy	more
economy	of
economy	the
economy	was
ed	as
ed	bernasco
ed	df
ed	let
ed	luc
ed	n
ed	once
ed	prison
edge	of
editing	assistance
edition	can
edition	crime
edition	national
edition	real
edition	saturday
edition	sci
edition	the
edition	us
editor	at
editor	section
editorial	article
editorial	supra
editorial	the
editors	of
edmond	u
edmonton	british
eds	m
eds	n
eds	while
edu	assets
edu	cjpri
edu	papers
edu	var
education	and
education	budgets
education	living
education	rates
educational	and
educational	opportunities
educational	or
educational	programs
educational	training
edward	p
edward	t
edwin	r
effect	a
effect	as
effect	change
effect	citations
effect	decays
effect	desired
effect	farther
effect	for
effect	in
effect	is
effect	may
effect	n
effect	of
effect	on
effect	or
effect	organizational
effect	reduced
effect	reframing
effect	resources
effect	the
effect	this
effect	typically
effecting	a
effecting	systemic
effective	and
effective	approaches
effective	at
effective	decriminalization
effective	for
effective	ideas
effective	in
effective	increasing
effective	intervention
effective	manner
effective	methods
effective	psychiatric
effective	pub
effective	social
effective	solutions
effective	than
effective	the
effective	tool
effective	use
effective	way
effectively	a
effectively	advertise
effectively	allocate
effectively	an
effectively	and
effectively	curtail
effectively	have
effectively	may
effectively	monitor
effectively	people
effectively	protect
effectively	tasking
effectively	than
effectively	to
effectively	while
effectiveness	and
effectiveness	but
effectiveness	n
effectiveness	of
effectiveness	or
effectiveness	will
effects	also
effects	an
effects	associated
effects	cause
effects	criminology
effects	j
effects	likely
effects	may
effects	n
effects	not
effects	of
effects	on
effects	that
effects	the
effects	unimpeded
efficacious	criminal
efficacious	responses
efficacy	and
efficacy	of
efficacy	or
efficacy	science
efficacy	than
efficacy	that
efficiency	and
efficiency	n
efficiency	sought
efficient	a
efficient	and
efficient	approach
efficient	approaches
efficient	as
efficient	decisions
efficient	desirable
efficient	for
efficient	police
efficient	to
efficiently	and
efficiently	john
effort	it
effort	not
effort	that
effort	the
effort	to
efforts	are
efforts	first
efforts	focused
efforts	in
efforts	may
efforts	moving
efforts	n
efforts	near
efforts	of
efforts	often
efforts	that
efforts	to
effusive	manner
eformsurvey	finalpub
egregious	and
egregious	crime
egregious	misconduct
egregious	offending
egregious	types
eifert	a
eifert	came
eifert	could
eifert	having
eifert	initiated
eifert	introduced
eifert	recounted
eifert	s
eifert	served
eifert	should
eifert	struggled
eifert	to
eifert	was
eighborhoods	are
eight	and
eight	five
eight	months
eight	percent
eight	weeks
eight	year
eight	years
eighteen	months
eighth	and
eighty	five
eighty	jurisdictions
eighty	percent
eismann	three
either	became
either	because
either	but
either	by
either	cannot
either	case
either	celebrating
either	entirely
either	footnote
either	from
either	instance
either	legitimate
either	merge
either	moving
either	probable
either	the
either	therapeutic
either	violent
el	pdf
elaborate	a
elaborated	by
elaborated	here
elaborated	in
elaborating	different
elaine	nugent
elapsed	in
elapses	this
elbow	hot
eleanor	glueck
eleanor	t
elect	to
elect	whether
elected	and
elected	officials
elected	prosecutors
election	and
electricity	costs
electronic	ankle
electronic	industries
electronic	listening
electronic	m
electronic	monitoring
electronics	store
element	because
element	in
element	of
element	routine
elements	in
elements	of
elements	present
elements	that
elevated	burglary
elevated	for
elevated	risk
elevation	in
eleven	african
eleven	cities
eli	b
eligibility	criteria
eligibility	to
eligible	defendants
eligible	for
eligible	to
eliminate	concerns
eliminate	plans
eliminate	that
eliminate	unconstitutional
eliminated	in
eliminated	its
eliminated	one
eliminated	peanut
eliminating	crime
eliminating	inpatient
eliminating	its
eliminating	mandatory
eliminating	police
elimination	n
elimination	the
elites	n
elizabeth	glazer
elizabeth	r
ellen	archer
else	being
else	they
elsewhere	following
elsewhere	have
elsewhere	in
elsewhere	include
elsewhere	primary
elsewhere	when
elusive	in
em	poker
emanate	from
emanuel	mccarthy
emanuel	office
emanuel	outlines
emanuel	unveils
embedded	in
embedded	research
embezzle	funds
embrace	a
embrace	an
embrace	and
embrace	either
embrace	institutional
embrace	less
embrace	n
embrace	new
embrace	such
embrace	the
embrace	them
embraced	at
embraced	by
embraced	crime
embraced	this
embraces	collaboration
embraces	predictive
embraces	rather
embracing	a
embracing	evidence
embracing	or
emerge	from
emerge	identification
emerge	in
emerge	n
emerge	to
emerged	across
emerged	before
emerged	in
emerged	not
emerged	that
emerged	to
emergence	and
emergence	of
emergency	calls
emergency	room
emergency	situations
emergent	experimentalist
emerges	when
emerging	from
emerging	in
emerging	latino
emerging	through
emerging	trend
emic	brooklyn
emic	supra
emic	the
emily	hinkens
eminently	humane
emory	l
emory	law
emotion	in
emotional	and
emotional	wave
emphasis	added
emphasis	of
emphasis	omitted
emphasis	on
emphasize	citizen
emphasize	the
emphasized	about
emphasized	is
emphasized	that
emphasizes	a
emphasizes	deterrent
emphasizes	the
emphasizing	anti
emphasizing	directed
emphasizing	how
emphasizing	offenses
emphasizing	order
emphasizing	that
empirical	analyses
empirical	analysis
empirical	and
empirical	basis
empirical	data
empirical	documentation
empirical	evidence
empirical	feedback
empirical	findings
empirical	monitoring
empirical	proof
empirical	questions
empirical	research
empirical	studies
empirical	study
empirical	support
empirical	work
empirically	and
empirically	informed
empirically	monitored
empirically	oriented
empirically	sound
empiricism	and
employ	instruments
employ	non
employ	the
employed	at
employed	or
employed	persons
employed	to
employee	and
employees	can
employer	and
employer	he
employer	is
employer	to
employers	community
employment	and
employment	assistance
employment	context
employment	in
employment	needs
employment	of
employment	opportunities
employment	or
employment	rate
employment	you
empower	judges
empower	survivors
empowered	the
empowered	to
empowering	the
empowerment	william
en	banc
enable	a
enable	broader
enable	decarceration
enable	drug
enable	inmates
enable	judges
enable	judicial
enable	legislative
enable	more
enable	other
enable	substantially
enable	those
enabled	by
enabler	it
enables	identification
enables	police
enables	the
enables	them
enabling	a
enabling	alternative
enabling	alternatives
enabling	much
enabling	or
enabling	systemic
enact	statutes
enacted	america
enacted	subsequent
enacted	the
encompasses	building
encompassing	numerous
encompassing	tens
encounter	them
encountered	during
encounters	some
encourage	and
encourage	criminal
encourage	greater
encourage	improved
encourage	offender
encourage	store
encourage	vigorous
encouraged	the
encouraged	to
encouragement	or
encourages	indeed
encourages	them
encouraging	approval
encouraging	normatively
encouraging	words
end	and
end	drug
end	in
end	it
end	n
end	of
end	point
end	the
end	up
endeavor	has
endeavor	to
endeavors	to
endemic	in
ending	racial
ending	series
endlessly	in
endlessly	proliferating
endorsed	by
endorsed	the
endorsed	work
endorsement	of
endorses	the
ends	and
ends	free
ends	n
ends	of
ends	up
ends	which
enduring	neighborhood
enduring	problem
enemy	that
enemy	view
energies	on
energy	commerce
enforce	basic
enforce	social
enforce	such
enforced	by
enforced	in
enforced	social
enforcement	act
enforcement	activities
enforcement	administration
enforcement	agencies
enforcement	agency
enforcement	agenda
enforcement	and
enforcement	assisted
enforcement	attempting
enforcement	can
enforcement	community
enforcement	computer
enforcement	designed
enforcement	effect
enforcement	exchange
enforcement	expanded
enforcement	geography
enforcement	importantly
enforcement	jobs
enforcement	litigation
enforcement	matter
enforcement	model
enforcement	n
enforcement	nat
enforcement	of
enforcement	officers
enforcement	official
enforcement	on
enforcement	organizations
enforcement	personnel
enforcement	perspective
enforcement	policies
enforcement	practice
enforcement	practices
enforcement	priorities
enforcement	professionals
enforcement	quoting
enforcement	remains
enforcement	responses
enforcement	strategies
enforcement	strategy
enforcement	technology
enforcement	that
enforcement	the
enforcement	to
enforcement	using
enforcement	weak
enforcement	which
enforcement	will
enforcement	yet
engage	and
engage	at
engage	in
engage	multiple
engage	the
engage	them
engaged	in
engaged	invested
engaged	purely
engaged	reframing
engagement	and
engagement	may
engagement	n
engagement	of
engagement	provides
engagement	remain
engagement	will
engagements	then
engagements	were
engages	and
engages	in
engaging	in
engaging	the
engendered	n
engendering	a
engendering	improved
england	and
england	july
english	acc
english	distribution
english	graphic
english	publication
english	shillings
enhance	procedural
enhance	the
enhanced	communication
enhanced	penalties
enhanced	punitiveness
enhanced	technology
enhances	boosts
enjoining	enforcement
enjoy	the
enjoyable	and
enjoyed	in
enlisting	judges
enlisting	other
enlists	police
enormous	amounts
enormously	costly
enormously	n
enough	alone
enough	and
enough	cuts
enough	fashion
enough	for
enough	frequency
enough	in
enough	timely
enough	to
enough	treatment
enough	while
enron	as
enron	et
ensure	compliance
ensure	crime
ensure	it
ensure	maximization
ensure	officers
ensure	procedural
ensure	some
ensure	that
ensures	that
ensuring	reliability
ensuring	that
ensuring	the
entail	a
entail	are
entail	before
entail	due
entail	harm
entail	providing
entail	that
entail	these
entail	treatment
entailed	by
entails	at
entails	reframing
entails	that
entanglements	and
enter	a
enter	diversion
enter	diversionary
enter	drug
enter	following
enter	substance
enter	the
entered	into
entered	on
entered	the
entering	the
enterprise	of
enters	the
entire	institutional
entire	legal
entire	narcotics
entire	neighborhood
entire	state
entire	system
entirely	abandoned
entirely	and
entirely	avoid
entirely	based
entirely	clear
entirely	commensurate
entirely	cut
entirely	dangerous
entirely	new
entirely	on
entirely	outside
entirely	praiseworthy
entirely	ruined
entities	closely
entities	for
entities	generate
entities	n
entities	providing
entities	to
entitled	getting
entitled	police
entitled	the
entitled	to
entrance	of
entrenched	and
entrepreneurs	are
entrepreneurs	build
entrepreneurs	ryan
entry	predictive
envelopes	n
environment	as
environment	in
environment	it
environment	must
environment	of
environment	where
environment	within
environment	would
environmental	and
environmental	backcloth
environmental	conditions
environmental	dangers
environmental	factors
environmental	risks
environmental	vulnerabilities
environmental	vulnerability
environments	have
environments	in
environments	n
environments	predictive
environments	socio
environments	the
environs	will
envision	an
envisions	a
envisions	this
epidemic	just
episode	most
episode	of
episode	transcript
eppes	recruits
epstein	procedural
equal	access
equal	justice
equal	legal
equal	petit
equal	protection
equal	weight
equality	principle
equality	u
equally	as
equally	likely
equation	can
equation	we
equation	which
equations	to
equipment	and
equipment	yet
equipped	to
equipped	with
equitable	decision
equities	while
equivalent	to
era	attempt
era	chicago
era	endeavor
era	female
era	in
era	legacy
era	n
era	of
era	promises
eric	holder
eric	j
eric	lane
eric	s
erica	goode
ericsson	straight
erik	luna
eroded	with
eroding	some
error	rate
errors	are
errors	in
erving	goffman
escalate	and
escalating	costs
escalating	criminal
escalation	as
escalation	or
escape	male
escape	or
escape	routes
escape	the
escape	what
eschews	the
especially	an
especially	by
especially	for
especially	given
especially	in
especially	stigmatizing
especially	thankful
especially	useful
especially	when
essay	how
essay	on
essay	reimagining
essays	in
essence	is
essential	cost
essentially	certain
essentially	find
establish	a
establish	alternatives
establish	conventional
establish	individualized
establish	its
establish	reasonable
establish	that
establish	the
establish	whether
established	alternative
established	and
established	by
established	crime
established	day
established	demographically
established	drug
established	for
established	high
established	id
established	in
established	institutional
established	j
established	recursive
established	reliability
established	to
established	tradition
establishes	a
establishing	a
establishing	better
establishing	both
establishing	contacts
establishing	limits
establishing	the
establishment	and
establishments	and
estate	assets
estimated	savings
estimated	that
estimated	to
estonia	have
et	al
etc	and
etc	institutional
etc	may
etc	n
etc	the
ethical	have
ethical	obligations
ethics	pub
ethnographic	work
ethos	that
etymology	detailing
etymology	n
etymology	of
eur	j
europe	n
european	criminal
evaluate	evidence
evaluate	openness
evaluate	or
evaluate	that
evaluate	the
evaluate	this
evaluated	as
