	of
databases	portable
date	august
date	september
dated	occurring
david	a
david	alan
david	and
david	bradley
david	christine
david	equity
david	h
david	j
david	m
david	n
david	rosann
david	stephen
david	thomas
david	weisburd
davies	and
davies	heather
davis	and
davis	et
davis	lois
day	cross
day	in
day	period
days	of
days	or
dc	bureau
dc	federal
dc	international
dc	national
dc	office
dc	police
dc	u
de	bureaucratize
de	tocqueville
de	toqueville
deadly	force
deal	of
deal	that
deal	to
deal	with
dealing	effectively
dealing	with
dealt	with
deanna	l
dearly	and
dearth	of
death	was
deaths	this
debated	and
debra	hoffmaster
decade	following
decade	into
decade	of
decade	old
decade	one
decade	report
decade	the
decade	to
decade	while
decades	after
decades	ago
decades	and
decades	because
decades	following
decades	has
decades	have
decades	mobile
decades	of
decades	old
decades	police
decades	problem
decades	reducing
decades	so
decades	that
decades	whereas
decades	while
december	http
decentralization	and
decentralization	complexity
decentralization	persists
decentralize	and
decentralized	and
decentralized	community
decentralized	democratic
decentralized	in
decentralized	police
decentralized	structure
decentralized	system
decided	to
deciding	to
decision	is
decision	makers
decision	making
decision	on
decision	processes
decision	protocols
decision	to
decisions	are
decisions	in
decisions	new
decisions	reiss
decisions	that
decline	from
decline	in
declined	the
declines	in
declining	albeit
declining	crime
declining	gallagher
declining	nationally
decreased	but
deemed	to
deep	suspicion
deeply	ingrained
defendant	s
defense	attorneys
defensive	and
defensive	posture
defensiveness	that
deficiency	in
define	and
define	the
defined	as
defined	by
defining	police
deformalize	reduce
defragmentation	were
defunct	research
degree	and
degree	of
degree	officers
degree	percent
degree	to
degrees	of
dejong	and
deliberation	in
deliberative	democracy
delinquency	brown
delinquency	mastrofski
deliver	a
deliver	key
deliver	more
deliver	with
delivering	police
delivering	public
delivers	punishments
delivery	a
delivery	edited
delivery	it
delivery	of
delivery	operations
delivery	orientation
delivery	system
delivery	that
delivery	the
demand	and
demand	for
demanding	changes
demands	for
demands	isolating
demands	of
demeanor	methods
democracies	remain
democracies	second
democracy	and
democracy	british
democracy	goals
democracy	in
democracy	krislov
democracy	policing
democracy	this
democracy	were
democratic	accountability
democratic	governance
democratic	institutions
democratic	police
democratic	policing
democratic	predilections
democratic	principles
democratic	society
demographic	and
demographic	diversity
demographic	profile
demographics	of
demography	and
demography	of
demography	political
demonstrate	fairness
demonstrate	how
demonstrated	the
demonstrates	both
denise	gottfredson
denizens	of
dennis	c
dennis	p
density	persons
depart	according
depart	leaving
department	are
department	clearly
department	efficiency
department	exhibit
department	making
department	moving
department	nor
department	of
department	officials
department	podsakoff
department	policing
department	ranks
department	rules
department	s
department	salary
department	size
department	some
department	the
department	they
department	this
department	to
department	units
departments	a
departments	and
departments	another
departments	archives
departments	are
departments	around
departments	based
departments	became
departments	but
departments	by
departments	can
departments	cannot
departments	capacity
departments	commitment
departments	concentrate
departments	considerable
departments	continue
departments	deliver
departments	efforts
departments	especially
departments	favoring
departments	find
departments	for
departments	found
departments	from
departments	grew
departments	had
departments	have
departments	implementing
departments	in
departments	journal
departments	just
departments	justice
departments	klockars
departments	law
departments	little
departments	make
departments	may
departments	ncj
departments	of
departments	on
departments	one
departments	organizational
departments	persists
departments	regularly
departments	repeatedly
departments	required
departments	researchers
departments	seeking
departments	serving
departments	should
departments	sought
departments	struggle
departments	such
departments	that
departments	throughout
departments	to
departments	using
departments	was
departments	washington
departments	were
departments	where
departments	will
departments	with
departure	from
dependent	on
depending	on
depends	much
depends	of
depends	on
depends	then
depicted	by
depiction	of
deployed	overseas
deployment	but
depth	case
depth	comparisons
depth	on
depth	studies
depth	study
derive	from
derived	from
derived	mostly
derives	also
derives	from
descendants	of
descendents	of
describe	crisis
describe	it
described	above
describes	how
description	and
descriptive	merely
deserts	experimental
deserve	attention
design	and
design	for
designation	of
designed	and
designed	for
designed	to
designed	vehicles
designs	skogan
designs	that
designs	the
desirability	of
desire	among
desire	for
desire	to
desired	but
desired	by
desired	effects
desired	ones
desired	outcome
desired	practices
desired	relationship
desired	result
desiring	to
despecialize	while
desperately	needed
despite	its
despite	periodic
despite	recent
despite	the
despite	what
destiny	but
detailed	information
detailed	study
detect	actionable
detect	one
detect	patterns
detection	forensics
detection	kelling
detention	communications
deter	misbehavior
deter	or
deter	potential
determinacy	such
determinacy	the
determinant	of
determinants	and
determinants	of
determination	of
determine	how
determined	by
determined	in
determining	how
determining	that
determining	who
deterrence	were
develop	a
develop	an
develop	and
develop	certain
develop	computer
develop	measures
develop	the
developed	a
developed	and
developed	as
developed	but
developed	computerized
developed	during
developed	in
developed	over
developed	that
developed	their
developed	to
developers	that
developing	a
developing	and
developing	close
developing	democracies
developing	democratic
developing	instruments
developing	nation
developing	nations
developing	policies
developing	problems
developing	small
developing	surveillance
developing	the
developing	world
development	and
development	edited
development	of
development	plans
development	rogers
developments	are
developments	in
developments	of
deviate	from
deviation	of
deviation	was
devices	and
devices	around
devices	as
devices	in
devices	worn
devised	by
devoted	to
diagnosis	is
diagnostic	system
diamond	formation
did	achieve
did	find
did	increase
did	not
die	why
die	worms
dieckman	and
differ	in
differed	substantially
difference	at
difference	between
difference	in
difference	journal
difference	on
difference	this
differences	across
differences	among
differences	between
differences	from
differences	in
differences	measures
different	approach
different	beliefs
different	cultural
different	degrees
different	department
different	environments
different	from
different	levels
different	occupations
different	ones
different	organizational
different	race
different	racial
different	relationship
different	set
different	styles
different	supervisory
different	the
different	ways
differentiate	police
differentiation	and
differentiation	civilianization
differentiation	civilians
differentiation	in
differentiation	increased
differentiation	number
differentiation	significantly
differentiation	the
differently	during
differently	mastrofski
differs	and
differs	from
difficult	for
difficult	to
difficulties	in
difficulties	of
difficulty	of
diffuse	set
diffuse	they
diffuse	widely
diffusion	literature
diffusion	of
diffusion	research
diffusion	suggest
digital	imaging
digital	terminals
digitally	monitor
digitally	to
dilemmas	of
dill	quoted
dill	william
diluted	or
dimaggio	and
dimaggio	paul
dimension	one
dimensions	it
dimensions	n
dimensions	of
dimensions	or
diminishes	the
dinpanah	pakistan
diploma	or
direct	and
direct	control
direct	engagement
direct	issue
direct	part
directed	by
directing	policing
direction	and
direction	is
direction	of
direction	or
direction	that
directions	journal
directives	up
directly	attributable
directly	elected
directly	involved
directly	related
director	of
disabled	or
disadvantage	in
disappeared	as
disappointed	widespread
disapproval	when
discern	and
discerning	broad
disciplinary	practices
disciplinary	process
discipline	and
discipline	expected
discipline	that
disconnect	between
discredit	these
discredited	patrol
discredited	such
discrediting	the
discredits	their
discretion	an
discretion	and
discretion	annals
discretion	control
discretion	ncj
discretion	scientific
discretion	the
discretion	to
discretion	work
discretionary	decisions
discuss	technologies
discussed	plans
discussion	of
discussion	to
disestablished	small
disincentive	systems
disincentives	that
disincentives	to
disinclination	of
dismiss	the
dismissing	officers
disorder	and
disorder	broken
disorder	control
disorder	focused
disorder	reisig
disorder	than
disorders	that
dispatching	habits
dispersed	mas
dispersing	police
dispersion	given
dispersion	such
dispersion	weiss
displaced	by
displaced	routine
displaces	or
displayed	considerable
displays	of
disproportionate	social
disproportionate	to
disproportionately	more
disrupt	a
disrupt	core
disruption	measures
disruption	of
disruptive	elements
dissatisfaction	with
disseminate	information
dissemination	of
dissertation	university
dissipate	at
distant	cousins
distinct	departure
distinct	differences
distinct	entity
distinct	from
distinct	minority
distinct	occupation
distinct	trends
distinction	of
distinctive	policing
distinctly	different
distinctly	less
distinguish	distinctly
distinguish	good
distinguish	individual
distinguish	it
distinguish	its
distinguish	more
distinguish	police
distinguish	policing
distinguish	the
distinguish	variation
distinguishable	except
distinguishing	feature
distinguishing	the
distribute	fairly
distribute	service
distributed	mastrofski
distributes	without
distribution	of
distribution	to
district	vs
distrusted	as
disturbances	and
diverse	and
diverse	counterparts
diverse	functions
diverse	generalizing
diverse	stakeholders
diverse	to
diversification	undoubtedly
diversity	and
diversity	e
diversity	in
diversity	is
diversity	of
diversity	should
divided	functionally
diving	into
division	of
dna	analysis
dna	collection
dna	databases
do	about
do	american
do	and
do	bureaucratic
do	falcone
do	for
do	in
do	it
do	little
do	more
do	not
do	officers
do	policing
do	problem
do	science
do	so
do	spend
do	their
do	these
do	this
do	to
do	well
do	you
doctrine	of
document	a
documentation	more
documentation	of
documented	braga
documented	but
documents	charleston
documents	copyright
documents	the
does	automated
does	exist
does	grandpa
does	not
does	or
does	police
does	suggest
does	the
does	undermine
does	what
doesn	t
doi	police
doing	can
doing	police
doing	policing
doing	so
doing	things
domain	we
domains	of
domestic	soil
domestic	violence
dominance	of
dominant	culture
dominant	structural
dominate	the
dominated	both
don	t
done	a
done	and
done	but
done	it
done	little
done	much
done	so
done	to
doran	e
dordrecht	netherlands
doris	mackenzie
dorothy	bending
doubt	that
douglas	the
douthit	murphy
douthit	nathan
down	from
down	most
down	on
down	the
downloaded	and
downturn	economist
draft	highlight
dramatic	changes
dramatic	shift
dramatic	structural
dramatic	trend
drastically	revised
draw	conclusions
draw	large
draw	more
draw	on
draw	very
drawbacks	of
drawing	from
drawing	heavily
drawing	on
drawn	from
drew	heavily
drinking	driving
drive	them
driven	in
driving	certain
driving	enforcement
driving	force
driving	journal
driving	this
drop	in
drunk	driving
drunks	dealing
du	jour
duane	dieckman
dude	do
due	in
due	process
due	to
dugan	p
dugan	tracking
dukes	portillos
dukes	richard
duncan	and
duplication	and
during	a
during	interactions
during	the
duties	and
duties	however
duties	n
duty	public
dynamic	and
dynamic	systems
dynamics	d
dynamics	of
dynamics	that
dynasty	ruled
e	accounting
e	against
e	and
e	brown
e	callahan
e	david
e	eck
e	feucht
e	g
e	hamilton
e	harver
e	pace
e	policing
e	science
e	sullivan
e	vogel
e	wells
e	worden
each	has
each	model
each	of
each	other
each	reform
each	when
earlier	draft
earlier	reforms
early	adopters
early	adopting
early	advances
early	and
early	as
early	experiences
early	in
early	police
early	s
early	stages
early	twenty
ease	but
ease	with
easier	for
easily	disabled
easily	extinguish
easily	observable
easily	summon
easy	for
easy	to
eat	a
eck	and
eck	in
eck	john
eck	mastrofski
eck	or
eck	p
eck	peter
eck	some
eck	what
ecology	of
economic	and
economic	downturn
economic	interests
economic	times
economies	of
economist	number
economist	p
economy	a
economy	and
economy	the
ed	national
ed	new
ed	policing
ed	prospect
ed	upper
ederheimer	learning
edge	ideas
edge	technologies
edited	by
edmund	f
eds	fairness
eds	the
eds	to
edu	icpsrweb
edu	marcpi
educated	and
education	and
education	levels
education	of
education	protection
education	the
education	to
education	training
edward	j
edward	maguire
edward	r
edward	wells
edwardo	portillos
edwin	e
effect	a
effect	changes
effect	creating
effect	of
effect	on
effect	relationships
effect	skogan
effect	were
effective	accountability
effective	cause
effective	crime
effective	in
effective	interventions
effective	prevention
effective	their
effectively	marketed
effectively	skolnick
effectively	with
effectiveness	although
effectiveness	and
effectiveness	by
effectiveness	in
effectiveness	is
effectiveness	journal
effectiveness	manning
effectiveness	of
effectiveness	skogan
effectiveness	whether
effects	and
effects	between
effects	for
effects	have
effects	into
effects	kelling
effects	mastrofski
effects	of
effects	on
effects	over
effects	parks
effects	relative
effects	requires
effects	researchers
effects	the
effects	were
efficiency	and
efficiency	appears
efficiency	equity
efficiency	undoubtedly
efficient	and
efficient	or
efficient	route
efficient	the
efficient	timely
efficiently	and
efflorescence	of
effort	by
effort	it
effort	of
effort	on
effort	over
effort	sustained
effort	to
effort	which
efforts	but
efforts	in
efforts	is
efforts	lum
efforts	reflect
efforts	that
efforts	to
efforts	yet
egon	bittner
egon	the
eight	agencies
eight	communities
eight	partnership
eisenstein	and
eisenstein	flemming
eisenstein	james
either	a
either	have
either	is
either	no
either	sort
either	system
elaboration	of
elected	also
elected	county
elected	officials
elected	politicians
elections	and
elections	are
elective	or
electoral	mechanisms
electrical	infrastructure
electronic	report
element	in
elements	and
elements	are
elements	associated
elements	include
elements	of
elements	that
elevate	scientific
eliminated	wood
elin	waring
elinor	and
elinor	gordon
elinor	ostrom
elinor	roger
elizabeth	and
elizabeth	david
ellen	policing
else	or
elves	who
emanating	from
embedded	in
embedded	structures
embedding	partnership
embrace	its
embrace	the
embraced	the
emerge	and
emerge	as
emerge	even
emerged	from
emerged	in
emerged	predictive
emerged	that
emergence	in
emergence	of
emergencies	and
emergencies	many
emergency	medical
emergency	services
emerges	from
emphasis	on
emphasized	in
emphasizes	how
emphasizes	that
emphasizing	the
empirical	analysis
empirical	assessment
empirical	evaluation
empirical	examination
empirical	research
empirical	testing
empirical	tests
empirical	view
empirical	work
empirically	and
empirically	established
empirically	nonetheless
empirically	thus
employ	in
employ	is
employ	the
employed	and
employed	by
employed	in
employed	measures
employed	other
employed	showed
employees	a
employees	in
employing	stronger
employment	and
employment	in
employment	of
empowered	deliberation
emulated	or
enable	machines
enable	police
enable	researchers
enable	supervisors
enabled	by
enables	the
enabling	officers
encounter	has
encounters	police
encounters	powerfully
encounters	serve
encounters	with
encourage	a
encourage	and
encourage	experimenting
encourage	others
encourage	the
encouraged	departments
encouraged	them
encouraged	to
encouraging	conclusions
encouraging	for
encouraging	neighborhood
encouraging	public
encouraging	results
encyclopedia	of
end	in
end	of
ending	quotas
ends	but
endurance	of
endured	in
enduring	cultural
enduring	custom
energize	the
energy	to
enforce	integrity
enforce	wilson
enforcement	activities
enforcement	agencies
enforcement	agency
enforcement	agents
enforcement	and
enforcement	as
enforcement	but
enforcement	citations
enforcement	concerning
enforcement	in
enforcement	industry
enforcement	innovation
enforcement	into
enforcement	journal
enforcement	justice
enforcement	leaders
enforcement	management
enforcement	officials
enforcement	pdf
enforcement	predictive
enforcement	relevant
enforcement	santa
enforcement	services
enforcement	should
enforcement	skogan
enforcement	staffing
enforcement	system
enforcement	that
enforcement	to
enforcement	vol
enforcing	and
enforcing	illegal
enforcing	laws
enforcing	minor
enforcing	them
engage	in
engage	the
engaged	in
engaged	only
engagement	of
engagement	problem
engaging	in
engaging	the
engel	and
engel	one
engel	robin
engineer	reforms
engines	of
england	remarkably
english	ann
english	human
english	p
english	publication
english	speaking
enhancing	job
enhancing	police
enjoy	from
enough	cultural
enough	places
enough	police
enough	to
ensconced	and
ensemble	methods
ensuring	that
enterprises	universities
entire	body
entire	city
entire	inquiry
entirely	certain
entirely	different
entities	arising
entities	in
entities	is
entities	may
entities	the
entities	with
entity	but
entity	in
entity	resource
entrenched	influence
entrepreneurial	modes
entrepreneurial	police
entrusted	to
entry	fields
environment	a
environment	and
environment	as
environment	but
environment	conducive
environment	for
environment	in
environment	is
environment	legislation
environment	may
environment	of
environment	stakeholders
environment	than
environment	that
environment	the
environment	which
environmental	features
environmental	forces
environmental	pressure
environments	by
environments	citizens
environments	of
envision	a
envisioned	for
envisions	a
epidemic	new
eponymous	dynasty
equal	employment
equipped	to
equitable	or
equitably	a
equitably	however
equity	according
equity	and
equity	due
era	an
era	as
era	crime
era	finegold
era	for
era	journal
era	justice
era	of
era	washington
era	would
ericson	and
ericson	by
ericson	p
ericson	require
ericson	richard
ericson	the
ericson	these
erosion	of
error	and
error	will
escalate	further
especially	according
especially	between
especially	challenging
especially	difficult
especially	early
especially	easy
especially	federal
especially	financial
especially	for
especially	if
especially	important
especially	in
especially	intransigent
especially	large
especially	mayors
especially	powerful
especially	small
especially	the
especially	those
especially	violent
especially	visible
especially	when
especially	with
essay	focuses
essay	has
essay	is
essay	nearly
essay	we
essays	edited
essential	for
essential	second
essential	to
essentially	the
essentially	unchanged
establish	a
establish	clarify
establish	how
establish	more
establish	the
established	because
established	but
established	denizens
established	empirically
established	nor
established	structures
established	teodoro
established	that
established	vital
establishing	the
establishing	what
establishments	departments
estimate	the
estimated	in
estimated	were
estimating	the
et	al
etc	as
etc	the
ethical	code
ethical	persuasiveness
ethics	edited
ethics	ethics
ethics	muir
ethics	toolkit
ethics	winter
ethnic	backgrounds
ethnic	minorities
ethnicity	skogan
ethnographic	and
ethnographic	studies
ethnographic	work
ethos	receptive
eugene	a
european	immigrant
evaluate	and
evaluate	empirical
evaluate	the
evaluated	should
evaluating	the
evaluation	and
evaluation	but
evaluation	designs
evaluation	ncj
evaluation	of
evaluation	program
evaluation	research
evaluation	review
evaluation	stages
evaluations	of
evanescent	personal
even	a
even	basic
even	bigger
even	deployed
even	from
even	here
even	if
even	in
even	insist
even	less
even	many
even	more
even	over
even	the
even	those
even	though
even	when
even	while
even	within
events	administrative
events	and
events	people
events	ratcliffe
events	reshaped
events	that
eventually	developed
eventually	did
eventually	have
eventually	surface
ever	before
everett	diffusion
every	several
everyday	political
everyday	work
everyone	involved
everywhere	daira
evidence	are
evidence	available
evidence	based
evidence	but
evidence	has
evidence	here
evidence	in
evidence	is
evidence	looked
evidence	of
evidence	on
evidence	reviewed
evidence	showing
evidence	shows
evidence	so
evidence	suggests
evidence	that
evidence	thirty
evidence	to
evidence	was
evidence	washington
evil	using
evolve	only
evolving	strategy
ex	post
exactly	conform
examination	a
examination	journal
examination	of
examine	whether
examined	aspect
examined	in
examined	this
examines	cross
examines	different
example	a
example	automated
example	formalization
example	generalizing
example	illustrates
example	in
example	klockars
example	mass
example	overwhelming
example	percent
example	place
example	policies
example	rather
example	researchers
example	the
example	whether
exams	especially
exceeded	percent
exceeds	the
except	for
except	in
except	over
exception	american
exception	is
exceptions	e
excessive	force
exchange	in
exciting	for
excluded	racial
excluded	until
exclusionary	rule
exclusively	on
execution	of
executive	and
executive	appointment
executive	district
executive	institute
executive	mobility
executive	positions
executive	research
executive	search
executive	the
executive	up
executives	felt
exercise	influence
exercise	their
exercise	to
exercises	for
exert	the
exerting	a
exhibit	considerable
exhibit	different
exhibiting	the
exhortation	and
exhortation	by
exist	between
exist	is
exist	that
existed	before
existed	in
existing	cultural
existing	structures
existing	values
expanded	its
expanding	much
expanding	national
expanding	the
expansion	of
expect	considerably
expect	even
expect	most
expect	substantial
expect	that
expect	them
expect	to
expectations	and
expectations	are
expectations	as
expectations	of
expectations	one
expectations	or
expectations	the
expectations	which
expectations	zhao
expected	and
expected	benefits
expected	but
expected	not
expected	of
expected	to
expends	billion
expensive	lawsuits
experience	a
experience	acquired
experience	and
experience	between
experience	is
experience	now
experience	of
experience	with
experienced	by
experienced	in
experienced	many
experienced	more
experienced	this
experiences	is
experiences	most
experiences	of
experiences	that
experiences	with
experiencing	a
experiencing	alarming
experiment	a
experiment	reducing
experiment	washington
experiment	with
experimental	research
experimentation	and
experimentation	while
experimenting	with
experiments	in
experiments	indicate
expert	at
expertise	commitment
experts	and
experts	bittner
experts	in
experts	that
explain	a
explained	by
explaining	the
explaining	variation
explanations	for
explanations	that
explanatory	power
explicit	in
exploited	for
explore	each
explore	how
explore	is
explore	police
explore	the
explored	the
explored	this
exploring	the
explosion	of
explosive	devices
explosive	growth
expose	them
exposed	to
express	intolerance
expressed	a
expressed	concern
expressions	of
extant	research
extension	of
extensive	interagency
extensive	knowledge
extensive	organizational
extensive	reorganization
extent	it
extent	of
extent	that
extent	the
extent	to
external	governance
external	interference
external	pressure
external	stakeholders
extinguish	undesired
extreme	and
extremely	difficult
eye	until
eyes	who
f	implications
f	kennedy
f	mcgarrell
f	organizational
f	pilots
face	appear
face	com
face	contact
face	is
face	many
face	of
face	public
face	service
face	to
faced	with
fachner	and
facial	recognition
facilitate	apprehension
facilitate	frequent
facilitate	more
facilitate	the
facilitated	by
facilitates	the
facilitating	anonymous
facilitating	the
facilities	ostrom
fact	and
fact	be
fact	for
fact	judge
fact	little
fact	when
facto	when
factor	of
factors	associated
factors	that
facts	arguments
fail	especially
fail	policing
fail	to
failed	to
failing	a
failing	to
failure	to
failures	and
failures	will
fair	and
fair	share
fair	to
fairly	confident
fairly	equitably
fairly	high
fairly	widespread
fairness	and
fairness	of
faith	of
faith	or
falcone	and
falcone	david
falcone	wells
falling	and
falls	mainly
familiar	with
familiarity	with
familiarizing	themselves
far	american
far	community
far	exceeds
far	from
far	greater
far	have
far	into
far	more
far	the
far	this
farrar	straus
fashion	don
fashion	lum
fashion	vi
faster	if
fate	of
father	s
faulted	methodologically
favoring	the
fbi	bulletin
fear	and
fear	annals
fear	of
fear	reduction
feature	of
feature	that
features	an
features	are
features	beliefs
features	first
features	has
features	have
features	may
features	of
features	on
features	these
features	to
february	eisenstein
federal	agencies
federal	and
federal	bureau
federal	data
federal	financial
federal	funding
federal	government
federal	jurisdictions
federal	law
federal	legislators
federal	local
federal	officials
federal	program
federal	resources
federal	sources
federal	state
federal	support
federal	watch
federally	sponsored
feed	on
feedback	loop
feedback	to
feel	constant
feeling	ignored
fell	to
felon	dna
felony	justice
felson	mock
felt	is
felt	that
female	officers
females	constituting
ferment	and
fernandez	and
fernandez	sergio
feucht	et
feucht	idit
feucht	thomas
fever	pitch
few	and
few	as
few	case
few	days
few	decades
few	exceptions
few	local
few	mostly
few	or
few	organizations
few	people
few	progressive
few	researchers
few	responses
few	studies
few	tests
few	years
fewer	and
fewer	bets
fewer	large
fewer	resources
fewer	support
fewer	than
field	ericson
field	here
field	hickman
field	observations
field	or
field	research
field	thus
field	to
field	use
fields	american
fields	and
fields	be
fighter	image
fighting	begins
fighting	crime
fighting	effectiveness
fighting	prowess
fighting	what
fights	before
figure	largely
figure	out
figured	prominently
file	and
file	only
file	patrol
file	skogan
file	thacher
file	workers
filed	a
files	are
files	e
files	to
filippo	sabetti
fill	in
filling	the
final	report
finally	he
finally	it
finally	the
finally	there
finally	we
finally	with
financial	incentives
financial	institutions
financial	subsistence
financial	support
financial	to
find	a
find	basic
find	cause
find	crime
find	financial
find	indicators
find	statistically
find	that
find	themselves
find	time
find	ways
finder	software
finding	is
finding	little
finding	only
finding	that
findings	as
findings	at
findings	from
findings	of
findings	suggest
finds	diversity
finds	mixed
finegold	but
finegold	kenneth
fingerprint	analysis
firearms	hickman
firms	and
firms	to
firms	while
first	acknowledge
first	case
first	century
first	chief
first	considering
first	creating
first	decade
first	facilitates
first	half
first	innovation
first	is
first	it
first	line
first	occupational
first	off
first	presented
first	quarter
first	researchers
first	scholars
first	surfaced
first	technological
first	the
first	there
first	years
fist	reports
fit	must
fits	all
fits	and
five	day
five	local
five	survey
flavors	the
flaws	and
fleming	and
flemming	and
flexibility	that
flexible	and
floodwaters	inundated
florence	ky
florence	nightingale
florida	coast
fluctuations	in
fly	in
focus	almost
focus	narrowly
focus	on
focus	our
focus	proactively
focus	runs
focus	since
focused	and
focused	attention
focused	measures
focused	on
focused	police
focused	pressure
focused	technologies
focuses	not
focuses	on
focusing	on
focusing	only
focusing	police
fogelson	klockars
fogelson	robert
fogelson	walker
foil	them
foiled	or
follow	rogers
follow	skills
follow	suit
follow	the
follow	up
following	an
following	davis
following	legal
following	section
following	the
follows	new
follows	section
fondness	for
fonts	of
food	aid
food	secured
fooled	by
foot	patrol
footnotes	n
for	a
for	about
for	accounting
for	action
for	administrative
for	all
for	american
for	and
for	andy
for	anyone
for	at
for	behavior
for	being
for	by
for	certain
for	change
for	college
for	community
for	consequences
for	consolidation
for	continuing
for	cross
for	dealing
for	decades
for	decentralized
for	delivering
for	determining
for	discretion
for	disestablished
for	distinct
for	distribution
for	documentation
for	effective
for	emphasizing
for	everyone
for	example
for	external
for	facial
for	future
for	gathering
for	governing
for	granted
for	greater
for	having
for	hits
for	how
for	identifying
for	in
for	incarceration
for	influencing
for	information
for	insights
for	instrumental
for	integrating
for	intervention
for	it
for	its
for	justice
for	large
for	larger
for	likely
for	limiting
for	local
for	long
for	lying
for	major
for	making
for	many
for	misconduct
for	mobilizing
for	more
for	most
for	officers
for	one
for	only
for	optimism
for	organization
for	organizational
for	orthodoxy
for	other
for	others
for	outcomes
for	parents
for	patrol
for	people
for	percent
for	police
for	policing
for	political
for	popular
for	prevention
for	preventive
for	private
for	profit
for	providing
for	public
for	rational
for	reform
for	related
for	requiring
for	research
for	researchers
for	restrictions
for	service
for	signs
for	small
for	smaller
for	strategic
for	street
for	students
for	such
for	terrorist
for	that
for	the
for	their
for	them
for	these
for	this
for	those
for	timely
for	trouble
for	truly
for	understanding
for	units
for	upward
for	use
for	using
for	various
for	what
for	who
for	women
for	years
foray	into
force	and
force	behind
force	deaths
force	demeanor
force	diversification
force	edited
force	engaged
force	especially
force	however
force	in
force	journal
force	measures
force	percent
force	reaves
force	should
force	such
force	thunderbird
force	to
force	who
forced	to
forces	are
forces	at
forces	bayley
forces	but
forces	by
forces	driving
forces	fusion
forces	have
forces	in
forces	might
forces	more
forces	of
forces	outside
forces	taking
forces	that
forces	to
ford	thousand
forecast	market
forecasting	models
forecasting	such
forensic	science
forensics	methods
forensics	science
forfeit	control
forget	the
form	and
form	for
form	indeed
form	of
formal	and
formal	applications
formal	college
formal	education
formal	fonts
formal	governing
formal	indicators
formal	mechanisms
formal	policies
formal	theory
formal	training
formality	and
formalization	administrative
formalization	and
formalization	effect
formalization	specific
formalization	the
formalization	this
formalization	was
formalizing	policies
formation	during
former	colonial
former	had
former	members
former	possible
former	specialized
forms	and
forms	of
forms	this
forst	brian
forst	jack
forst	p
forthcoming	an
forthcoming	and
forthcoming	aside
forthcoming	but
forthcoming	community
forthcoming	federal
forthcoming	local
forthcoming	maguire
forthcoming	only
forthcoming	others
forthcoming	police
forthcoming	policing
forthcoming	suggest
forthcoming	this
forthcoming	thus
forthcoming	unlike
forthcoming	weisburd
forum	and
forum	but
forum	davis
forum	klockars
forum	police
forum	president
forum	stucky
forum	zhao
forward	looking
forward	washington
foster	an
fostered	a
found	a
found	an
found	evidence
found	fairly
found	inadequate
found	instances
found	on
found	police
found	significant
found	strong
found	substantial
found	that
found	the
foundation	an
foundation	broken
foundation	buerger
foundation	conducted
foundation	kerlikowske
foundation	lum
foundation	ostrom
foundation	sherman
foundation	the
foundation	uchida
foundation	weisburd
foundation	zaltman
four	by
four	decades
four	had
four	of
fourth	amendment
fragile	and
fragmentation	and
fragmentation	are
fragmentation	could
fragmentation	first
fragmentation	for
fragmentation	in
fragmentation	klinger
fragmentation	may
fragmentation	of
fragmentation	or
fragmentation	s
fragmentation	several
fragmentation	such
fragmentation	we
fragmented	and
fragmented	culture
fragmented	into
fragmented	national
fragmented	per
fragmented	structure
fragmented	system
fragmented	than
frame	reiss
framework	criminal
framework	gives
frameworks	for
france	p
francis	a
frank	community
frank	serpico
frank	think
frank	thus
fraternal	and
fraught	with
free	press
free	society
freedom	from
freeing	up
frees	officers
freilich	florence
frequencies	one
frequency	of
frequent	cause
frequent	changes
frequent	complaints
frequent	than
frequently	and
frequently	fail
frequently	measured
frequently	reported
frequently	used
friday	social
friday	they
from	a
from	all
from	and
from	answering
from	any
from	applicable
from	as
from	avocational
from	business
from	case
from	change
from	chicago
from	cities
from	colonial
from	committing
from	controlled
from	craft
from	crime
from	cross
from	departments
from	different
from	distinguishing
from	each
from	everyday
from	expanding
from	external
from	federal
from	fewer
from	forces
from	fully
from	highly
from	his
from	impressionistic
from	institutional
from	its
from	knowledge
from	larger
from	less
from	local
from	making
from	office
from	one
from	organizational
from	other
from	outsiders
from	percent
from	personal
from	photographs
from	political
from	politicians
from	populations
from	preventive
from	professional
from	records
from	relevant
from	seemingly
from	several
from	small
from	studying
from	such
from	surveys
from	technical
from	technology
from	terrorism
from	terrorists
from	that
from	the
from	their
from	these
from	this
from	those
from	to
from	total
from	two
from	unions
from	walmart
from	wave
from	whatever
from	which
from	wire
from	within
front	lines
frost	and
frost	armed
frost	in
frost	p
frost	which
frosted	pink
fruitful	line
fruitful	to
frustrated	by
frustrates	many
frydl	chap
frydl	chaps
frydl	eds
frydl	p
frydl	pp
fueled	by
fujian	province
fulfilling	them
full	partners
full	partnership
full	systematic
full	time
fully	appreciate
fully	geller
fully	representative
fully	used
function	another
function	of
function	rogers
functional	differentiation
functional	specialization
functionally	across
functionally	despecialize
functions	designed
functions	expected
functions	manning
functions	of
fund	rigorous
fundamental	police
fundamental	technology
funded	a
funded	foray
funding	agencies
funding	and
funding	for
funding	sources
funding	technological
funding	to
fung	archon
fung	sklansky
