	of
december	language
december	n
december	of
december	pgpd
december	relations
december	the
decentralize	police
decentralized	local
decentralized	manner
decentralized	nature
deception	harv
deception	with
decide	after
decide	how
decide	in
decide	recommendations
decide	such
decide	that
decide	these
decide	this
decide	to
decide	using
decide	where
decide	whether
decide	which
decide	who
decide	whom
decided	albemarle
decided	desert
decided	in
decided	monroe
decided	n
decided	processes
decided	several
decided	themselves
decided	to
decided	wards
decidedly	defendant
decidedly	in
decidedly	mixed
decides	to
deciding	how
deciding	not
deciding	on
deciding	that
deciding	the
deciding	to
deciding	whether
deciding	which
deciding	whom
decipher	the
deciphering	the
decisi	on
decision	a
decision	about
decision	action
decision	aid
decision	aiding
decision	aids
decision	and
decision	article
decision	at
decision	based
decision	but
decision	by
decision	city
decision	cycle
decision	disturbing
decision	establishing
decision	even
decision	for
decision	furthermore
decision	has
decision	in
decision	is
decision	judge
decision	just
decision	kristen
decision	largely
decision	like
decision	made
decision	maker
decision	makers
decision	making
decision	masks
decision	may
decision	n
decision	neither
decision	not
decision	of
decision	officially
decision	on
decision	or
decision	outlawing
decision	points
decision	privacy
decision	procedure
decision	procedures
decision	process
decision	processes
decision	suggests
decision	support
decision	that
decision	the
decision	theory
decision	to
decision	tools
decision	was
decision	whether
decision	which
decision	while
decision	will
decision	would
decisional	freedom
decisionmaker	selected
decisionmaker	self
decisionmakers	possess
decisionmaking	and
decisionmaking	channels
decisionmaking	robots
decisionmaking	to
decisionmaking	we
decisionmaking	whether
decisionmmaking	in
decisions	a
decisions	about
decisions	according
decisions	affected
decisions	also
decisions	and
decisions	are
decisions	arrests
decisions	as
decisions	at
decisions	based
decisions	beyond
decisions	but
decisions	by
decisions	can
decisions	cannot
decisions	constitute
decisions	data
decisions	departments
decisions	do
decisions	econ
decisions	every
decisions	extending
decisions	fed
decisions	for
decisions	fordham
decisions	furthermore
decisions	if
decisions	implementing
decisions	in
decisions	is
decisions	it
decisions	j
decisions	jury
decisions	like
decisions	made
decisions	make
decisions	may
decisions	moreover
decisions	must
decisions	n
decisions	obviously
decisions	of
decisions	often
decisions	on
decisions	one
decisions	only
decisions	onto
decisions	or
decisions	orientation
decisions	perhaps
decisions	professor
decisions	questions
decisions	quoting
decisions	rather
decisions	regarding
decisions	relating
decisions	rendered
decisions	robert
decisions	seeing
decisions	set
decisions	shed
decisions	should
decisions	similar
decisions	soc
decisions	solon
decisions	sometimes
decisions	st
decisions	such
decisions	swayed
decisions	taken
decisions	that
decisions	the
decisions	thus
decisions	to
decisions	two
decisions	under
decisions	we
decisions	whether
decisions	while
decisions	will
deck	alone
decker	examining
declan	mccullagh
declaration	of
declaratory	or
declaratory	relief
declare	the
declared	a
declared	four
declared	game
declared	in
declared	victory
declares	its
declaring	unconstitutional
decline	as
decline	crime
decline	even
decline	from
decline	in
decline	load
decline	n
decline	of
decline	over
decline	such
declined	an
declined	approximately
declined	before
declined	by
declined	considerably
declined	during
declined	fairly
declined	interview
declined	since
declined	slightly
declined	starting
declined	substantially
declined	suggests
declined	to
declines	crime
declines	in
declines	of
declines	robbing
declining	as
declining	crime
declining	police
declining	return
decoded	what
deconstructing	gang
deconstructing	statistical
decrease	abraham
decrease	among
decrease	by
decrease	dangers
decrease	during
decrease	from
decrease	in
decrease	robbery
decrease	roughly
decrease	the
decrease	was
decreased	by
decreases	actually
decreases	by
decreases	in
decreases	n
decreases	the
decreasing	crime
decreasing	the
decree	an
decree	and
decree	approved
decree	at
decree	bailey
decree	brings
decree	brought
decree	but
decree	cd
decree	could
decree	during
decree	either
decree	entailed
decree	for
decree	gambit
decree	http
decree	intact
decree	is
decree	l
decree	led
decree	may
decree	n
decree	on
decree	or
decree	order
decree	outlines
decree	pdf
decree	peduto
decree	process
decree	reform
decree	reforms
decree	requirements
decree	road
decree	studies
decree	supra
decree	the
decree	to
decree	twice
decree	united
decree	using
decree	was
decreecould	co
decrees	a
decrees	and
decrees	colum
decrees	demonstrate
decrees	for
decrees	have
decrees	in
decrees	include
decrees	n
decrees	on
decrees	skeptically
decrees	that
decrees	though
decrees	to
dedicated	analyst
dedicated	to
deductions	or
deductive	reasoning
deemed	a
deemed	dangerous
deemed	imminent
deemed	job
deemed	likely
deemed	more
deemed	necessary
deemed	relevant
deemed	sensitive
deemed	sufficiently
deemed	suspicious
deemed	the
deemed	unconstitutional
deems	robots
deep	canyonlike
deep	enough
deep	pockets
deep	pools
deep	reforms
deep	roots
deep	trust
deep	web
deep	within
deeper	cognitive
deeper	engagement
deeper	into
deeper	quantitative
deeper	soul
deeper	than
deepest	flaw
deeplinks	eff
deeplinks	fbi
deeply	entrenched
deeply	involved
deeply	personal
deeply	the
deeply	this
deeply	unsatisfying
deeply	with
def	ctr
def	lawyers
def	logistics
def	omb
def	one
def	secretary
def	tech
default	and
default	asp
default	files
default	in
default	lists
defaulting	if
defeated	by
defend	it
defend	itself
defend	press
defend	the
defend	themselves
defendant	absconded
defendant	and
defendant	argued
defendant	away
defendant	because
defendant	challenges
defendant	class
defendant	contravening
defendant	during
defendant	employer
defendant	established
defendant	for
defendant	friendly
defendant	had
defendant	has
defendant	he
defendant	in
defendant	is
defendant	makes
defendant	n
defendant	need
defendant	or
defendant	particularly
defendant	relied
defendant	s
defendant	talking
defendant	terry
defendant	to
defendant	was
defendant	whereas
defendant	who
defendant	will
defendants	a
defendants	are
defendants	as
defendants	can
defendants	claims
defendants	face
defendants	for
defendants	have
defendants	judges
defendants	mac
defendants	n
defendants	realize
defendants	tend
defendants	the
defendants	to
defendants	were
defendants	when
defendants	who
defendants	without
defended	in
defended	using
defender	aug
defender	center
defending	the
defends	collecti
defends	collecting
defends	fbi
defends	fbis
defense	alongside
defense	and
defense	as
defense	attorney
defense	attorneys
defense	authorization
defense	bar
defense	berkeley
defense	by
defense	contractors
defense	could
defense	dod
defense	donald
defense	for
defense	function
defense	gates
defense	in
defense	industry
defense	is
defense	models
defense	of
defense	procurement
defense	required
defense	respectively
defense	rumsfeld
defense	secretary
defense	seemed
defense	similar
defense	solely
defense	surplus
defense	the
defense	this
defense	to
defense	under
defense	was
defense	will
defense	would
defenseone	com
defensetech	org
defensible	disparate
defensible	however
defensible	n
defensible	traditional
defensive	of
defer	to
defer	when
deference	and
deference	given
deference	is
deference	to
deferential	standard
deferring	to
defiance	or
defiant	disrespectful
deficiencies	found
deficiencies	in
deficiencies	low
deficiencies	provides
deficiencies	the
deficiencies	will
deficiency	that
deficit	between
defies	comprehension
define	a
define	crimes
define	his
define	it
define	the
define	what
define	youth
defined	american
defined	and
defined	as
defined	broadly
defined	by
defined	canals
defined	groups
defined	however
defined	in
defined	leader
defined	not
defined	periods
defined	that
defined	the
defined	this
defined	to
defined	with
defines	their
defines	what
defining	a
defining	artificial
defining	cruel
defining	feature
defining	juveniles
defining	the
defining	threshold
definite	or
definitely	catching
definitely	know
definition	and
definition	are
definition	cab
definition	data
definition	does
definition	for
definition	hard
definition	however
definition	in
definition	including
definition	intelligence
definition	is
definition	itself
definition	limited
definition	n
definition	of
definition	or
definition	s
definition	video
definitions	are
definitions	because
definitions	e
definitions	for
definitions	of
definitions	section
definitions	simply
definitions	that
definitions	with
definitive	conclusions
definitive	dichotomous
definitive	the
definitively	proven
definitively	ruled
deftly	masks
defuse	a
defy	measurement
degrade	and
degrade	but
degrading	punishments
degrading	questions
degree	a
degree	assault
degree	but
degree	from
degree	functionally
degree	her
degree	how
degree	n
degree	of
degree	predictive
degree	second
degree	they
degree	to
degrees	from
degrees	in
degrees	of
degrees	with
dehumanizing	black
deibert	black
deibert	s
deinstitutionalization	org
deitch	predictive
deitch	supra
deitch	the
deiulio	supra
del	code
del	laws
del	permitting
delaware	followed
delaware	v
delay	desistance
delay	in
delay	n
delayed	implementing
delegate	decisions
delegate	lethal
delegates	aug
delegating	the
delete	harv
delete	or
deleterious	effects
deleting	or
deletion	all
deletion	of
delgado	the
delgado	u
delhi	edition
delhi	length
delhi	police
delhi	predictive
deliberate	coercive
deliberate	unjustified
deliberate	use
deliberately	created
deliberately	design
deliberately	overcharge
deliberately	use
delicate	balance
delinq	and
delinq	david
delinq	n
delinq	negative
delinq	prevention
delinq	supra
delinq	there
delinquency	a
delinquency	across
delinquency	adjudication
delinquency	adjudications
delinquency	also
delinquency	and
delinquency	appears
delinquency	as
delinquency	cases
delinquency	causes
delinquency	databases
delinquency	databasing
delinquency	does
delinquency	during
delinquency	enabling
delinquency	frustrates
delinquency	harms
delinquency	hastings
delinquency	hearings
delinquency	http
delinquency	ignores
delinquency	in
delinquency	inflicts
delinquency	information
delinquency	is
delinquency	matters
delinquency	may
delinquency	mindful
delinquency	n
delinquency	name
delinquency	or
delinquency	others
delinquency	proceeding
delinquency	proceedings
delinquency	reshapes
delinquency	status
delinquency	this
delinquency	which
delinquent	acts
delinquent	as
delinquent	behavior
delinquent	boys
delinquent	by
delinquent	for
delinquent	groups
delinquent	in
delinquent	is
delinquent	label
delinquent	of
delinquent	or
delinquent	property
delinquent	reaches
delinquent	taxpayers
delinquent	to
delinquent	were
delinquent	youth
delinquents	desist
delinquents	fed
delinquents	sex
deliv	ers
delively	vehicle
deliver	an
deliver	bomb
deliver	crime
deliver	fun
deliver	new
deliver	pizza
deliver	the
deliver	towels
delivered	in
delivered	released
delivered	several
delivered	to
delivers	remarks
delivers	youth
delivery	comm
delivery	drivers
delivery	of
delivery	robots
delivery	route
delivery	routes
delivery	service
delivery	vehicle
delores	jones
dem	v
demand	a
demand	additional
demand	autonomous
demand	by
demand	for
demand	or
demand	requirement
demand	should
demand	that
demand	the
demand	to
demanded	all
demanded	of
demanding	harsh
demanding	than
demands	a
demands	ch
demands	consideration
demands	for
demands	not
demands	of
demands	split
demands	that
demands	was
demeaning	ways
demise	covington
demise	of
demise	stephen
demise	supra
demleitner	preventing
democracy	and
democracy	for
democracy	generally
democracy	n
democracy	paul
democracy	relying
democracy	requires
democratic	accountability
democratic	and
democratic	government
democratic	institution
democratic	norms
democratic	policing
democratic	process
democratic	productive
democratic	self
democratic	society
democratically	conceived
demographic	and
demographic	patterns
demographic	probabilities
demographics	and
demographics	clark
demographics	prior
demographics	these
demography	and
demography	physical
demolished	covington
demonstrable	and
demonstrable	intent
demonstrably	a
demonstrably	correlated
demonstrate	a
demonstrate	by
demonstrate	fourth
demonstrate	how
demonstrate	individualized
demonstrate	is
demonstrate	limiting
demonstrate	probable
demonstrate	prosecutors
demonstrate	reasonable
demonstrate	something
demonstrate	that
demonstrate	the
demonstrated	an
demonstrated	at
demonstrated	by
demonstrated	cause
demonstrated	impressive
demonstrated	interest
demonstrated	n
demonstrated	no
demonstrated	significant
demonstrated	statistical
demonstrated	that
demonstrated	throughout
demonstrated	to
demonstrates	a
demonstrates	data
demonstrates	different
demonstrates	how
demonstrates	however
demonstrates	in
demonstrates	n
demonstrates	probable
demonstrates	that
demonstrates	the
demonstrating	how
demonstrating	mathematical
demonstrating	particularized
demonstrating	that
demonstration	of
demonstrations	against
demonstrators	stopped
den	hoven
den	n
denial	about
denial	of
denied	access
denied	as
denied	further
denied	on
denied	or
denied	public
denied	that
denied	the
denies	certain
denies	request
denies	special
denis	cremins
denise	greene
dennis	c
dennis	charles
dennis	hirsch
denniston	argument
denoting	that
dense	clusters
dense	core
dense	neighborhoods
dense	warren
density	locations
dent	in
denton	american
denton	supra
denv	crim
denver	and
denver	cbslocal
denver	nov
denver	palm
denver	trauma
deny	equal
deny	funding
deny	historically
deny	members
deny	of
deny	or
denyer	china
denying	and
denying	claim
denying	that
denying	them
denying	themselves
dep	t
depart	following
depart	from
departmen	t
department	a
department	according
department	achieve
department	acquires
department	actually
department	adoption
department	adopts
department	affected
department	already
department	also
department	among
department	an
department	and
department	announced
department	appears
department	at
department	atlantic
department	autonomy
department	awards
department	based
department	began
department	built
department	but
department	called
department	changes
department	colum
department	conducted
department	consent
department	continues
department	cpd
department	cprb
department	created
department	culture
department	daniels
department	data
department	dec
department	declined
department	deserve
department	developed
department	discussed
department	disproportionately
department	do
department	does
department	doj
department	during
department	efforts
department	figure
department	filed
department	for
department	found
department	gang
department	generate
department	goals
department	guidelines
department	had
department	has
department	he
department	http
department	https
department	in
department	includes
department	instituted
department	is
department	its
department	itself
department	james
department	july
department	justic
department	lapd
department	leaders
department	leadership
department	logged
department	looking
department	may
department	monitors
department	mpd
department	n
department	not
department	nypd
department	oct
department	of
department	officer
department	officers
department	ofjustice
department	on
department	one
department	opens
department	operates
department	over
department	pattern
department	periodic
department	pgpd
department	planned
department	plans
department	policies
department	ppd
department	priority
department	protocol
department	pulled
department	reached
department	reaches
department	reeling
department	reforms
department	refused
department	s
department	sacramento
department	said
department	says
department	sdpd
department	shortly
department	signed
department	since
department	social
department	something
department	sometime
department	special
department	stands
department	street
department	surveillance
department	survey
department	talked
department	tbl
department	that
department	the
department	then
department	to
department	transitioned
department	transparency
department	u
department	use
department	uses
department	veterans
department	warrants
department	was
department	websites
department	well
department	where
department	which
department	whose
department	wide
department	will
department	wins
department	withdrew
department	would
department	xj
departmental	and
departmental	as
departmental	changes
departmental	choices
departmental	corruption
departmental	divisions
departmental	leadership
departmental	pressures
departments	a
departments	academic
departments	across
departments	actively
departments	adhering
departments	adopting
departments	already
departments	and
departments	are
departments	around
departments	automation
departments	became
departments	began
departments	by
departments	can
departments	concluded
departments	continue
departments	could
departments	coupled
departments	department
departments	deploy
departments	do
departments	does
departments	especially
departments	even
departments	focuses
departments	for
departments	form
departments	found
departments	from
departments	go
departments	had
departments	have
departments	however
departments	if
departments	implementing
departments	in
departments	justified
departments	law
departments	machines
departments	might
departments	minn
departments	n
departments	nationwide
departments	now
departments	of
departments	often
departments	only
departments	or
departments	partly
departments	past
departments	polled
departments	predpol
departments	retool
departments	said
departments	says
departments	see
departments	set
departments	should
departments	since
departments	something
departments	swiftly
departments	that
departments	the
departments	these
departments	this
departments	through
departments	thus
departments	to
departments	today
departments	use
departments	wash
departments	were
departments	while
departments	who
departments	will
departments	would
departments	yet
departure	at
departure	for
departure	from
departure	long
departure	to
depend	crucially
depend	in
depend	on
depend	upon
dependencygeneral	overviewgovernmentscourtscourt
dependent	and
dependent	crimes
dependent	doctrine
dependent	on
dependent	upon
dependent	variable
depending	on
depends	in
depends	on
depends	upon
depicted	in
depicting	numerous
depictions	of
deplane	deplaned
deplane	last
deplaned	in
deploy	human
deploy	intelligence
deploy	it
deploy	its
deploy	law
deploy	military
deploy	officers
deploy	resources
deploy	their
deployed	by
deployed	could
deployed	something
deploying	a
deploying	data
deployment	and
deployment	by
deployment	geographical
deployment	of
deployment	raises
deployment	stop
deployment	strategies
deployment	the
deployment	within
deportation	in
deportation	professor
deposit	id
depraved	about
depraved	character
depressed	neighborhoods
depressing	place
deprivation	in
deprivation	of
deprivations	further
deprivations	visited
deprive	see
deprived	area
deprived	him
deprived	of
deprives	persons
dept	criticizes
dept	s
dept	sues
depth	analysis
depth	interviews
depth	study
depts	decisi
deputies	tampa
deputy	attorney
deputy	chief
deputy	comm
deputy	defense
deputy	jason
deputy	police
deregulated	police
derek	chadee
derek	j
deriding	a
derive	a
derived	from
deriving	patterns
deroian	who
desario	reconceptualizing
desario	supra
describe	a
describe	adolescence
describe	any
describe	anything
describe	for
describe	in
describe	our
describe	the
describe	them
describe	today
described	above
described	african
described	as
described	by
described	here
described	his
described	how
described	in
described	it
described	person
described	seismic
described	teenaged
described	terry
described	the
describes	five
describes	how
describes	in
describes	the
describes	this
describes	those
describing	a
describing	aclu
describing	adolescence
describing	and
describing	counter
describing	court
describing	errors
describing	fact
describing	fictional
describing	government
describing	having
describing	her
describing	how
describing	later
describing	legislative
describing	lrad
describing	mass
describing	new
describing	one
describing	ongoing
describing	operation
describing	pattern
describing	predpol
describing	probable
describing	prosecution
describing	prosecutorial
describing	prostitution
describing	racial
describing	reaper
describing	recent
describing	robot
describing	school
describing	self
describing	software
describing	story
describing	subpoena
describing	such
describing	systems
describing	technician
describing	the
describing	use
describing	visceral
description	conceptually
description	of
description	stop
description	to
description	uses
descriptions	and
descriptions	currently
descriptions	potential
descriptions	to
descriptive	analyses
descriptive	framework
descriptive	in
descriptive	knowledge
descriptive	statistical
descriptive	year
descriptively	compare
descriptively	examines
desegregation	and
desegregation	n
desegregation	of
desensitized	they
desert	palace
deserts	beyond
deserve	a
deserve	credit
deserve	less
deserve	special
deserve	this
deserve	to
deserved	to
deserves	a
deserves	more
deserving	of
design	a
design	an
design	and
design	calls
design	caretaking
design	choices
design	computers
design	fairer
design	in
design	mechanical
design	n
design	of
design	our
design	policies
design	precisely
design	regulate
design	s
design	second
design	stage
design	such
design	that
design	the
design	their
design	these
design	to
designate	people
designated	areas
designated	as
designated	distance
designation	given
designation	in
designation	of
designation	on
designation	similarly
designation	they
designation	yet
designations	of
designed	algorithm
designed	and
designed	by
designed	carefully
designed	eliminate
designed	entirely
designed	for
designed	in
designed	not
designed	so
designed	that
designed	their
designed	to
designed	using
designed	with
designing	and
designing	big
designing	for
designing	these
designs	it
desirable	levels
desirable	plea
desirable	policy
desire	can
desire	fancy
desire	for
desire	to
desired	can
desired	characteristics
desired	effect
desired	if
desired	law
desired	to
desires	n
desires	to
desist	as
desist	from
desist	n
desist	stored
desistance	and
desistance	by
desistance	n
desistance	would
desisters	trajectories
desk	feature
desk	opinion
desk	when
deskly	arts
desmond	king
desp	ite
desperate	search
despite	all
despite	arising
despite	big
despite	claims
despite	classifier
despite	criticisms
despite	dreams
despite	easy
despite	evidence
despite	federal
despite	giving
despite	greater
despite	his
despite	how
despite	its
despite	law
despite	laws
despite	longstanding
despite	not
despite	some
despite	the
despite	their
despite	this
despite	vows
despite	what
despite	whatever
despite	youths
dessert	how
destabilizing	effect
destabilizing	high
destefano	a
destefano	affirmative
destefano	found
destefano	the
destefano	u
destination	the
destination	was
destined	to
destroy	anyone
destroy	evidence
destroy	the
destroy	undesirable
destroy	unseen
destroyed	by
destroyed	due
destroyed	if
destroyed	n
destroyed	the
destroyed	when
destroyed	whether
destroying	their
destruction	and
destruction	c
destruction	expunging
destruction	let
destruction	mechanisms
destruction	of
destruction	once
destruction	schedules
destructive	stigma
destructiveness	of
detail	and
detail	decision
detail	hiring
detail	how
detail	in
detail	needed
detail	records
detail	shows
detail	speech
detail	the
detail	to
detail	why
detailed	analysis
detailed	and
detailed	data
detailed	description
detailed	discussion
detailed	documentation
detailed	dossiers
detailed	email
detailed	exploration
detailed	information
detailed	intelligence
detailed	making
detailed	oriented
detailed	policies
detailed	race
detailed	reform
detailing	how
detailing	predicted
detailing	the
details	about
details	are
details	from
details	id
details	leaked
details	necessary
details	never
details	of
details	preserved
details	rissman
details	says
details	show
details	the
details	to
detain	an
detain	and
detain	aspirational
detain	him
detain	night
detain	or
detain	the
detainable	offenses
detained	by
detained	for
detained	in
detained	is
detained	longer
detained	or
detained	perhaps
detained	person
detaining	suspects
detains	a
detect	a
detect	abuse
detect	and
detect	because
detect	concealed
detect	criminal
detect	guilty
detect	or
detect	patterns
detect	poor
detect	recognition
detect	such
detect	the
detect	those
detect	when
detect	whether
detected	and
detected	biases
detected	in
detected	measured
detecting	abuse
detecting	discrimination
detecting	police
detecting	recidivist
detecting	the
detecting	unintentional
detection	and
detection	credit
detection	data
detection	fraud
detection	from
detection	in
detection	systems
detection	this
detection	to
detection	via
detection	with
detective	accused
detective	can
detective	chris
detective	dawnyell
detective	frank
detective	has
detective	john
detective	martin
detective	mcfadden
detective	mentioned
detective	plugs
detective	realizes
detective	s
detective	sees
detective	that
detective	vernon
detectives	and
detectives	area
detectives	assumed
detectives	criminologists
detectives	playing
detectives	seize
detectives	social
detectives	will
detectors	and
detectors	become
detectors	but
detects	gunshots
detects	whether
detention	and
detention	are
detention	by
detention	camp
detention	centers
detention	charging
detention	costs
detention	deftly
detention	history
detention	minn
detention	n
detention	of
detention	or
detention	order
detention	provided
detention	questioning
detention	st
detention	the
detention	they
detention	trial
detentions	and
detentions	arrests
detentions	for
deter	and
deter	antisocial
deter	crime
deter	criminal
deter	it
deter	nbc
deter	or
deter	their
deteriorating	police
determinant	for
determination	about
determination	among
determination	as
determination	assuming
determination	based
determination	because
determination	for
determination	is
determination	n
determination	of
determination	should
determination	so
determination	some
determination	that
determination	thus
determination	to
determination	typically
determination	when
determination	whether
determination	would
determinations	and
determinations	as
determinations	at
determinations	because
determinations	both
determinations	but
determinations	charging
determinations	crucially
determinations	data
determinations	even
determinations	first
determinations	for
determinations	if
determinations	instead
determinations	like
determinations	may
determinations	means
determinations	n
determinations	of
determinations	overall
determinations	reside
determinations	rest
determinations	sentencing
determinations	so
determinations	that
determinations	the
determinations	these
determinations	they
determinations	to
determinations	will
determinations	would
determinative	factor
determinative	factors
determinative	for
determinative	in
determinative	meaning
determinative	model
determinative	of
determinative	option
determinative	use
determinative	using
determine	ahead
determine	an
determine	and
determine	crime
determine	ex
determine	excessive
determine	for
determine	his
determine	how
determine	human
determine	if
determine	in
determine	individuals
determine	locations
determine	probable
determine	reasonable
determine	relevant
determine	suspects
determine	that
determine	the
determine	their
determine	traits
determine	what
determine	when
determine	where
determine	whether
determine	which
determine	who
determined	and
determined	based
determined	by
determined	community
determined	or
determined	that
determined	to
determined	were
determined	what
determined	without
determines	the
determines	whether
determines	which
determining	consent
determining	credit
determining	custody
determining	flight
determining	probable
determining	reasonable
determining	standards
determining	that
determining	the
determining	these
determining	what
determining	whether
determining	which
deterrable	meaning
deterred	from
deterrence	and
deterrence	as
deterrence	between
deterrence	deterring
deterrence	efforts
deterrence	for
deterrence	involves
deterrence	is
deterrence	it
deterrence	justification
deterrence	might
deterrence	n
deterrence	of
deterrence	posits
deterrence	program
deterrence	pulling
deterrence	strategies
deterrence	the
deterrence	theories
deterrence	theory
deterrence	va
deterrence	via
deterrence	we
deterrent	aspect
deterrent	effect
deterrent	effects
deterrent	force
deterrent	tones
deterrent	value
deterring	and
deterring	crime
deterring	crimes
deterring	criminality
deterring	purposes
deterring	recidivist
deterring	unwanted
deters	citizen
deters	criminals
detonate	where
detonation	of
detractors	who
detroit	michigan
detroit	police
detroit	san
detroit	washington
dettelbach	u
dev	f
dev	j
dev	persps
dev	psychobiol
dev	psychopathol
dev	taking
devah	pager
devante	devante
devante	turner
devante	with
devastating	and
devastating	collateral
devastating	impacts
develop	a
develop	an
develop	and
develop	around
develop	as
develop	clear
develop	crime
develop	data
develop	in
develop	markers
develop	metrics
develop	n
develop	new
develop	not
develop	police
develop	programs
develop	robotics
develop	social
develop	the
develop	their
develop	this
develop	ways
develop	what
developed	a
developed	algorithms
developed	an
developed	and
developed	as
developed	at
developed	based
developed	by
developed	characters
developed	computer
developed	during
developed	for
developed	here
developed	however
developed	in
developed	innovative
developed	intelligence
developed	into
developed	its
developed	methods
developed	n
developed	over
developed	place
developed	probable
developed	regarding
developed	risk
developed	set
developed	so
developed	the
developed	to
developers	or
developers	said
developing	a
developing	actionable
developing	and
developing	any
developing	big
developing	body
developing	countermeasures
developing	in
developing	internet
developing	new
developing	or
developing	systems
developing	technological
developing	technology
developing	this
developing	ways
developing	youth
development	and
development	came
development	could
development	evidence
development	has
development	in
development	indicates
development	inform
development	into
development	is
development	n
development	of
development	since
development	the
development	undermines
developmental	category
developmental	characteristics
developmental	facts
developmental	immaturity
developmental	influences
developmental	knowledge
developmental	psychologist
developmental	research
developmental	science
developmental	taxonomy
developmentally	and
developmentally	appropriate
developmentally	children
developmentally	mature
developmentally	normal
developments	city
developments	in
developments	to
developments	we
developments	whether
developments	with
developments	within
develops	a
develops	an
develops	first
deviance	is
deviance	modified
deviance	n
deviance	the
deviant	behav
deviant	character
deviant	groups
deviant	social
deviants	n
deviants	or
device	and
device	being
device	enables
device	for
device	has
device	intended
device	is
device	lrad
device	news
device	on
device	regularly
device	s
device	to
device	works
devices	and
devices	are
devices	can
devices	connected
devices	develop
devices	firsthand
devices	hailing
devices	may
devices	now
devices	or
devices	provides
devices	sometimes
devices	that
devices	the
devices	to
devices	who
devices	whos
devices	without
devices	would
devin	g
devin	pope
devise	an
devise	novel
devised	a
devised	an
devised	n
devised	ways
devising	new
devising	risk
devlin	barrett
devoid	of
devolved	into
devolves	into
devon	maloney
devote	disproportionate
devoted	to
devoted	toward
devries	new
devries	siobhan
dewan	judges
dewan	richard
dewan	supra
dewey	pressley
df	https
df	see
dfd	b
dfw	kenyon
dgva	n
dhy	m
diagnose	and
diagnoses	smith
diagnostic	aids
dialectics	of
diallo	ignited
diallo	in
diallo	suit
dialogue	federal
dialogue	on
dialogue	peter
dialogue	with
diameter	of
diana	c
diane	cardwell
diane	m
diaries	albums
diaries	and
diary	like
diary	of
diary	only
diary	that
diaz	v
diaz	woody
dice	as
dichotomous	answer
dichotomously	n
dick	conoboy
dick	s
dickerson	approved
dickerson	n
dickerson	u
dickinson	the
dicta	the
dictate	how
dictate	that
dictate	the
dictated	by
dictionary	d
dictionary	grok
dictionary	st
dictum	regarding
did	a
did	all
did	and
did	anyone
did	but
did	c
did	cite
did	come
did	crime
did	exist
did	experience
did	feel
did	forbes
did	help
did	hold
did	however
did	if
did	in
did	include
did	indeed
did	intend
did	it
did	legal
did	live
did	n
did	not
did	nothing
did	of
did	retain
did	say
did	several
did	so
did	support
did	the
did	this
did	those
did	want
didn	t
die	a
die	and
die	code
die	gray
die	he
die	so
die	than
die	they
died	after
died	and
died	by
died	during
died	from
died	in
died	last
died	now
died	several
diego	http
diego	imperial
diego	state
diego	the
dies	after
dies	up
dietrich	h
dietrich	manzey
differ	by
differ	from
difference	and
difference	between
difference	existed
difference	here
difference	in
difference	is
difference	we
difference	would
differences	are
differences	as
differences	between
differences	can
differences	https
differences	in
differences	j
differences	may
differences	pew
different	activities
different	actors
different	ages
different	algorithm
different	and
different	applications
different	approaches
different	areas
different	aspects
different	assessment
different	at
different	because
different	behaviors
different	categories
different	choices
different	circuit
different	cities
different	classifications
different	combination
different	conceptions
different	constitutional
different	context
different	contexts
different	data
different	distortion
different	embedded
different	experience
different	factors
different	facts
different	for
different	form
different	forms
different	framing
different	from
different	governments
different	groups
different	his
different	in
different	inputs
different	issues
different	jurisdictions
different	kind
different	kinds
different	labels
different	language
different	levels
different	measures
different	mechanism
different	methods
different	minority
different	mitigation
different	n
different	names
different	neighborhoods
different	nonideal
different	normative
different	objective
different	one
different	outcomes
different	parts
different	points
different	police
different	programs
different	purposes
different	racial
different	rates
different	rationales
different	result
different	role
different	set
different	side
different	situations
different	social
different	sort
different	sources
different	standards
different	states
different	statistical
different	steps
different	strains
different	street
different	suits
different	surveillance
different	techniques
different	than
different	theories
different	things
different	to
different	tools
different	types
different	use
different	values
different	variables
different	vastly
different	way
different	ways
different	weights
different	when
different	women
different	workplaces
different	zones
differential	delivery
differential	treatment
differentiate	between
differentiated	roadblocks
differentiating	them
differently	are
differently	because
differently	before
differently	but
differently	failing
differently	from
differently	it
differently	on
differently	or
differently	see
differently	than
differently	that
differently	then
differs	from
differs	sufficiently
difficult	and
difficult	because
difficult	case
difficult	choices
difficult	databasing
difficult	decisions
difficult	even
difficult	for
difficult	given
difficult	if
difficult	in
difficult	issues
difficult	legally
difficult	n
difficult	or
difficult	politically
difficult	questions
difficult	task
difficult	technically
difficult	the
difficult	there
difficult	to
difficult	under
difficult	with
difficulties	assuming
difficulties	but
difficulties	can
difficulties	cannot
difficulties	defining
difficulties	disparate
difficulties	external
difficulties	for
difficulties	in
difficulties	may
difficulties	of
difficulties	reformers
difficulties	take
difficulties	will
difficulties	with
difficulty	for
difficulty	forming
difficulty	in
difficulty	is
difficulty	it
difficulty	of
difficulty	recognizing
difficulty	recognizingpeople
difficulty	with
diffuse	the
diffused	and
diffusion	models
dig	rights
digiday	com
digiday	feb
digit	increases
digit	with
digital	all
digital	and
digital	assistant
digital	camera
digital	cctv
digital	civil
digital	commons
digital	containers
